tick,theta,d1_x_cmd,d1_y_cmd,d1_z_cmd,d1_x_act,d1_y_act,d1_z_act,d1_alpha,d1_beta,d1_e_p,d1_e_a,d1_de_p,d2_x_cmd,d2_y_cmd,d2_z_cmd,d2_x_act,d2_y_act,d2_z_act,d2_alpha,d2_beta,d2_e_p,d2_e_a,d2_de_p
529,-1.1317,4.392,0.384,-5.000,3.877,0.185,-4.989,0.6875,0.5504,0.8033,-0.0032,0.0044,-0.617,0.371,-5.000,-1.099,0.166,-4.994,0.6648,0.5659,0.7879,-0.0048,0.0025
530,-1.1220,4.404,0.388,-5.000,3.924,0.195,-4.991,0.6434,0.5915,0.8030,-0.0017,-0.0003,-0.579,0.387,-5.000,-1.054,0.179,-4.993,0.6564,0.5741,0.7896,-0.0025,0.0017
531,-1.1123,4.476,0.417,-5.000,3.969,0.205,-4.993,0.6815,0.5565,0.8062,-0.0003,0.0032,-0.515,0.414,-5.000,-1.013,0.192,-4.992,0.6853,0.5503,0.7947,-0.0007,0.0052
532,-1.1025,4.493,0.423,-5.000,4.018,0.217,-4.996,0.6423,0.5942,0.8056,0.0011,-0.0006,-0.455,0.442,-5.000,-0.974,0.204,-4.992,0.7105,0.5288,0.8034,0.0007,0.0086
533,-1.0926,4.566,0.455,-5.000,4.064,0.228,-4.998,0.6812,0.5571,0.8087,0.0021,0.0030,-0.448,0.445,-5.000,-0.928,0.221,-4.992,0.6581,0.5766,0.8045,0.0020,0.0011
534,-1.0825,4.581,0.460,-5.000,4.115,0.241,-4.999,0.6387,0.5999,0.8076,0.0029,-0.0010,-0.380,0.477,-5.000,-0.885,0.237,-4.992,0.6914,0.5484,0.8089,0.0027,0.0045
535,-1.0724,4.674,0.503,-5.000,4.158,0.252,-5.000,0.7047,0.5376,0.8139,0.0033,0.0063,-0.368,0.483,-5.000,-0.837,0.255,-4.991,0.6444,0.5927,0.8084,0.0031,-0.0005
536,-1.0621,4.696,0.513,-5.000,4.206,0.266,-5.000,0.6722,0.5665,0.8158,0.0033,0.0019,-0.297,0.518,-5.000,-0.792,0.272,-4.991,0.6806,0.5581,0.8113,0.0030,0.0028
537,-1.0518,4.712,0.519,-5.000,4.259,0.284,-4.999,0.6277,0.6175,0.8132,0.0030,-0.0026,-0.284,0.524,-5.000,-0.742,0.292,-4.991,0.6338,0.6075,0.8096,0.0024,-0.0017
538,-1.0413,4.757,0.542,-5.000,4.310,0.303,-4.998,0.6245,0.6207,0.8103,0.0019,-0.0028,-0.206,0.565,-5.000,-0.696,0.311,-4.993,0.6788,0.5601,0.8122,0.0014,0.0026
539,-1.0307,4.837,0.584,-5.000,4.358,0.323,-4.998,0.6722,0.5661,0.8123,0.0006,0.0020,-0.157,0.591,-5.000,-0.650,0.331,-4.994,0.6841,0.5564,0.8152,-0.0001,0.0030
540,-1.0201,4.912,0.626,-5.000,4.399,0.342,-4.998,0.7149,0.5299,0.8198,-0.0008,0.0075,-0.108,0.618,-5.000,-0.604,0.351,-4.996,0.6879,0.5537,0.8184,-0.0020,0.0032
541,-1.0093,4.949,0.648,-5.000,4.444,0.364,-5.000,0.7031,0.5421,0.8245,-0.0022,0.0047,-0.057,0.648,-5.000,-0.558,0.372,-4.998,0.6962,0.5473,0.8221,-0.0040,0.0038
542,-0.9984,4.973,0.663,-5.000,4.491,0.387,-5.002,0.6722,0.5689,0.8259,-0.0038,0.0014,-0.039,0.659,-5.000,-0.509,0.396,-5.000,0.6559,0.5834,0.8221,-0.0062,-0.0000
543,-0.9874,5.047,0.707,-5.000,4.535,0.410,-5.004,0.7117,0.5358,0.8314,-0.0052,0.0055,0.011,0.688,-5.000,-0.461,0.420,-5.001,0.6591,0.5797,0.8224,-0.0082,0.0003
544,-0.9764,5.065,0.719,-5.000,4.582,0.436,-5.005,0.6719,0.5705,0.8325,-0.0063,0.0010,0.108,0.746,-5.000,-0.420,0.441,-5.000,0.7326,0.5152,0.8316,-0.0095,0.0093
545,-0.9652,5.107,0.747,-5.000,4.631,0.463,-5.005,0.6657,0.5763,0.8329,-0.0069,0.0004,0.141,0.769,-5.000,-0.376,0.466,-4.998,0.7163,0.5326,0.8373,-0.0105,0.0057
546,-0.9539,5.183,0.795,-5.000,4.676,0.489,-5.004,0.7079,0.5403,0.8370,-0.0069,0.0042,0.163,0.785,-5.000,-0.328,0.493,-4.996,0.6816,0.5626,0.8390,-0.0108,0.0016
547,-0.9425,5.231,0.827,-5.000,4.722,0.515,-5.002,0.7098,0.5396,0.8412,-0.0063,0.0041,0.235,0.832,-5.000,-0.284,0.518,-4.994,0.7184,0.5325,0.8442,-0.0104,0.0053
548,-0.9311,5.277,0.859,-5.000,4.768,0.541,-5.001,0.7102,0.5401,0.8452,-0.0054,0.0040,0.246,0.842,-5.000,-0.235,0.547,-4.993,0.6677,0.5772,0.8443,-0.0091,0.0001
549,-0.9195,5.288,0.869,-5.000,4.818,0.571,-5.000,0.6596,0.5882,0.8444,-0.0039,-0.0007,0.320,0.892,-5.000,-0.189,0.575,-4.994,0.7059,0.5439,0.8478,-0.0072,0.0035
550,-0.9078,5.371,0.926,-5.000,4.865,0.599,-4.999,0.7106,0.5407,0.8483,-0.0024,0.0039,0.327,0.901,-5.000,-0.137,0.607,-4.994,0.6500,0.6014,0.8460,-0.0046,-0.0018
551,-0.8961,5.385,0.939,-5.000,4.915,0.630,-5.000,0.6640,0.5842,0.8479,-0.0005,-0.0005,0.412,0.960,-5.000,-0.090,0.635,-4.995,0.7044,0.5460,0.8493,-0.0021,0.0033
552,-0.8842,5.504,1.022,-5.000,4.954,0.654,-5.001,0.7688,0.4857,0.8612,0.0009,0.0133,0.469,1.001,-5.000,-0.044,0.664,-4.995,0.7184,0.5355,0.8537,0.0002,0.0044
553,-0.8723,5.484,1.013,-5.000,5.004,0.686,-5.002,0.6746,0.5754,0.8611,0.0024,-0.0000,0.521,1.040,-5.000,0.003,0.692,-4.994,0.7269,0.5292,0.8589,0.0022,0.0052
554,-0.8602,5.536,1.053,-5.000,5.054,0.719,-5.003,0.6809,0.5692,0.8617,0.0035,0.0006,0.568,1.078,-5.000,0.049,0.721,-4.993,0.7291,0.5282,0.8639,0.0040,0.0051
555,-0.8481,5.619,1.117,-5.000,5.099,0.749,-5.004,0.7338,0.5248,0.8673,0.0041,0.0056,0.578,1.090,-5.000,0.100,0.754,-4.991,0.6767,0.5735,0.8640,0.0054,0.0001
556,-0.8359,5.640,1.137,-5.000,5.148,0.782,-5.005,0.6977,0.5553,0.8691,0.0044,0.0018,0.621,1.124,-5.000,0.151,0.788,-4.989,0.6692,0.5829,0.8633,0.0060,-0.0007
557,-0.8236,5.718,1.199,-5.000,5.193,0.813,-5.006,0.7443,0.5171,0.8757,0.0043,0.0066,0.726,1.206,-5.000,0.195,0.816,-4.987,0.7551,0.5056,0.8722,0.0058,0.0089
558,-0.8112,5.735,1.219,-5.000,5.240,0.849,-5.007,0.7034,0.5520,0.8777,0.0039,0.0020,0.754,1.233,-5.000,0.242,0.848,-4.985,0.7302,0.5292,0.8768,0.0050,0.0045
559,-0.7987,5.809,1.282,-5.000,5.284,0.883,-5.007,0.7455,0.5179,0.8838,0.0032,0.0060,0.767,1.248,-5.000,0.294,0.883,-4.984,0.6822,0.5713,0.8768,0.0036,0.0000
560,-0.7861,5.873,1.339,-5.000,5.325,0.916,-5.008,0.7740,0.4932,0.8939,0.0022,0.0102,0.849,1.317,-5.000,0.341,0.916,-4.983,0.7342,0.5271,0.8815,0.0017,0.0047
561,-0.7734,5.860,1.337,-5.000,5.374,0.956,-5.009,0.6915,0.5663,0.8941,0.0008,0.0002,0.894,1.359,-5.000,0.388,0.951,-4.983,0.7337,0.5283,0.8860,-0.0005,0.0045
562,-0.7607,5.934,1.404,-5.000,5.419,0.993,-5.011,0.7334,0.5303,0.8981,-0.0006,0.0040,0.900,1.369,-5.000,0.439,0.989,-4.985,0.6745,0.5841,0.8849,-0.0029,-0.0011
563,-0.7479,5.940,1.417,-5.000,5.469,1.034,-5.011,0.6763,0.5857,0.8967,-0.0022,-0.0014,0.944,1.412,-5.000,0.491,1.028,-4.987,0.6718,0.5869,0.8836,-0.0052,-0.0013
564,-0.7350,6.051,1.516,-5.000,5.512,1.069,-5.010,0.7729,0.4971,0.9056,-0.0035,0.0089,1.052,1.511,-5.000,0.535,1.062,-4.989,0.7675,0.4988,0.8927,-0.0070,0.0091
565,-0.7220,6.071,1.541,-5.000,5.559,1.107,-5.008,0.7378,0.5279,0.9095,-0.0045,0.0039,1.081,1.543,-5.000,0.582,1.099,-4.990,0.7438,0.5210,0.8977,-0.0084,0.0050
566,-0.7089,6.081,1.559,-5.000,5.610,1.148,-5.006,0.6881,0.5743,0.9088,-0.0052,-0.0007,1.094,1.561,-5.000,0.631,1.140,-4.991,0.6967,0.5612,0.8982,-0.0091,0.0005
567,-0.6958,6.128,1.607,-5.000,5.661,1.189,-5.003,0.6901,0.5716,0.9083,-0.0054,-0.0005,1.140,1.611,-5.000,0.680,1.182,-4.992,0.7001,0.5583,0.8991,-0.0089,0.0008
568,-0.6826,6.214,1.693,-5.000,5.708,1.227,-5.000,0.7535,0.5157,0.9136,-0.0052,0.0053,1.221,1.695,-5.000,0.723,1.223,-4.992,0.7580,0.5107,0.9053,-0.0080,0.0062
569,-0.6693,6.231,1.716,-5.000,5.759,1.267,-4.998,0.7120,0.5507,0.9149,-0.0046,0.0013,1.285,1.766,-5.000,0.763,1.259,-4.993,0.7935,0.4765,0.9173,-0.0067,0.0120
570,-0.6559,6.315,1.805,-5.000,5.805,1.303,-4.998,0.7753,0.4986,0.9228,-0.0037,0.0078,1.287,1.776,-5.000,0.810,1.302,-4.994,0.7313,0.5347,0.9202,-0.0051,0.0029
571,-0.6425,6.363,1.862,-5.000,5.849,1.340,-4.999,0.7858,0.4905,0.9318,-0.0025,0.0090,1.359,1.858,-5.000,0.853,1.342,-4.996,0.7787,0.4965,0.9282,-0.0033,0.0080
572,-0.6290,6.406,1.915,-5.000,5.893,1.378,-5.001,0.7888,0.4896,0.9406,-0.0012,0.0088,1.371,1.878,-5.000,0.900,1.385,-4.997,0.7326,0.5354,0.9309,-0.0011,0.0027
573,-0.6154,6.444,1.964,-5.000,5.939,1.418,-5.004,0.7845,0.4952,0.9480,0.0002,0.0075,1.441,1.961,-5.000,0.945,1.426,-4.999,0.7773,0.4999,0.9378,0.0008,0.0070
574,-0.6017,6.446,1.974,-5.000,5.988,1.463,-5.006,0.7225,0.5466,0.9491,0.0015,0.0011,1.449,1.979,-5.000,0.992,1.472,-5.001,0.7261,0.5421,0.9396,0.0026,0.0017
575,-0.5880,6.515,2.059,-5.000,6.035,1.506,-5.007,0.7683,0.5086,0.9543,0.0023,0.0053,1.525,2.072,-5.000,1.035,1.515,-5.001,0.7829,0.4961,0.9468,0.0037,0.0073
576,-0.5742,6.552,2.110,-5.000,6.082,1.550,-5.007,0.7626,0.5135,0.9589,0.0028,0.0045,1.582,2.149,-5.000,1.074,1.555,-5.000,0.8143,0.4633,0.9593,0.0044,0.0125
577,-0.5604,6.591,2.166,-5.000,6.128,1.595,-5.005,0.7633,0.5133,0.9633,0.0030,0.0044,1.573,2.147,-5.000,1.120,1.604,-4.999,0.7354,0.5363,0.9611,0.0049,0.0019
578,-0.5465,6.594,2.176,-5.000,6.177,1.646,-5.003,0.7018,0.5719,0.9620,0.0028,-0.0013,1.638,2.236,-5.000,1.162,1.651,-4.997,0.7797,0.5004,0.9671,0.0048,0.0060
579,-0.5325,6.665,2.274,-5.000,6.222,1.694,-5.001,0.7560,0.5196,0.9656,0.0024,0.0036,1.673,2.292,-5.000,1.204,1.699,-4.996,0.7775,0.5027,0.9727,0.0041,0.0056
580,-0.5185,6.701,2.332,-5.000,6.265,1.744,-5.000,0.7551,0.5208,0.9691,0.0016,0.0034,1.707,2.346,-5.000,1.246,1.748,-4.995,0.7725,0.5072,0.9776,0.0027,0.0049
581,-0.5044,6.704,2.344,-5.000,6.311,1.800,-5.000,0.6945,0.5822,0.9668,0.0006,-0.0022,1.700,2.348,-5.000,1.291,1.804,-4.995,0.6979,0.5799,0.9754,0.0007,-0.0022
582,-0.4902,6.771,2.447,-5.000,6.352,1.853,-5.000,0.7486,0.5265,0.9696,-0.0005,0.0028,1.764,2.445,-5.000,1.332,1.858,-4.997,0.7457,0.5297,0.9777,-0.0015,0.0023
583,-0.4760,6.807,2.509,-5.000,6.393,1.907,-4.999,0.7512,0.5244,0.9726,-0.0016,0.0030,1.765,2.458,-5.000,1.377,1.917,-4.998,0.6837,0.5968,0.9741,-0.0040,-0.0036
584,-0.4618,6.816,2.533,-5.000,6.436,1.966,-4.999,0.7037,0.5717,0.9711,-0.0028,-0.0015,1.835,2.570,-5.000,1.418,1.971,-5.000,0.7478,0.5272,0.9766,-0.0062,0.0025
585,-0.4475,6.887,2.651,-5.000,6.475,2.019,-4.999,0.7735,0.5061,0.9761,-0.0038,0.0050,1.869,2.633,-5.000,1.458,2.026,-5.000,0.7485,0.5266,0.9791,-0.0080,0.0025
586,-0.4331,6.893,2.672,-5.000,6.517,2.076,-4.998,0.7220,0.5503,0.9763,-0.0046,0.0001,1.873,2.650,-5.000,1.501,2.086,-5.000,0.6913,0.5874,0.9762,-0.0090,-0.0029
587,-0.4187,6.976,2.817,-5.000,6.553,2.124,-4.997,0.8224,0.4609,0.9880,-0.0051,0.0118,1.938,2.765,-5.000,1.540,2.142,-5.000,0.7545,0.5214,0.9792,-0.0092,0.0031
588,-0.4043,6.994,2.859,-5.000,6.591,2.177,-4.996,0.7961,0.4895,0.9949,-0.0052,0.0068,1.970,2.828,-5.000,1.580,2.198,-4.999,0.7538,0.5224,0.9821,-0.0086,0.0029
589,-0.3898,6.999,2.879,-5.000,6.633,2.234,-4.995,0.7447,0.5319,0.9965,-0.0051,0.0016,1.972,2.844,-5.000,1.622,2.259,-4.998,0.6950,0.5838,0.9795,-0.0073,-0.0026
590,-0.3752,7.056,2.992,-5.000,6.670,2.287,-4.995,0.8008,0.4864,1.0036,-0.0046,0.0071,2.037,2.968,-5.000,1.662,2.315,-4.998,0.7654,0.5131,0.9835,-0.0057,0.0040
591,-0.3607,7.063,3.015,-5.000,6.711,2.345,-4.996,0.7524,0.5262,1.0056,-0.0037,0.0020,2.092,3.079,-5.000,1.698,2.365,-4.999,0.8205,0.4648,0.9945,-0.0041,0.0110
592,-0.3460,7.114,3.127,-5.000,6.748,2.400,-4.998,0.8041,0.4846,1.0128,-0.0028,0.0072,2.083,3.076,-5.000,1.739,2.423,-5.000,0.7412,0.5354,0.9958,-0.0019,0.0013
593,-0.3314,7.114,3.137,-5.000,6.787,2.461,-5.001,0.7415,0.5368,1.0136,-0.0016,0.0008,2.140,3.199,-5.000,1.776,2.478,-5.002,0.8049,0.4836,1.0034,0.0001,0.0076
594,-0.3167,7.179,3.288,-5.000,6.819,2.513,-5.004,0.8336,0.4554,1.0250,-0.0005,0.0114,2.145,3.223,-5.000,1.815,2.537,-5.003,0.7567,0.5227,1.0058,0.0023,0.0024
595,-0.3020,7.164,3.266,-5.000,6.857,2.577,-5.006,0.7366,0.5424,1.0251,0.0007,0.0000,2.191,3.333,-5.000,1.850,2.593,-5.003,0.8046,0.4840,1.0130,0.0040,0.0072
596,-0.2872,7.210,3.384,-5.000,6.892,2.636,-5.006,0.7892,0.4974,1.0300,0.0016,0.0049,2.184,3.331,-5.000,1.888,2.657,-5.003,0.7278,0.5505,1.0126,0.0056,-0.0004
597,-0.2724,7.208,3.390,-5.000,6.929,2.702,-5.005,0.7225,0.5600,1.0286,0.0022,-0.0014,2.227,3.443,-5.000,1.923,2.717,-5.001,0.7742,0.5083,1.0164,0.0067,0.0038
598,-0.2576,7.254,3.517,-5.000,6.961,2.763,-5.003,0.7828,0.5027,1.0328,0.0025,0.0042,2.246,3.503,-5.000,1.956,2.780,-4.999,0.7637,0.5172,1.0191,0.0074,0.0027
599,-0.2427,7.292,3.632,-5.000,6.990,2.821,-5.001,0.8298,0.4626,1.0426,0.0025,0.0098,2.264,3.565,-5.000,1.989,2.844,-4.997,0.7557,0.5242,1.0210,0.0076,0.0019
600,-0.2279,7.271,3.589,-5.000,7.022,2.891,-4.999,0.7128,0.5736,1.0400,0.0023,-0.0026,2.260,3.566,-5.000,2.024,2.916,-4.995,0.6811,0.6071,1.0157,0.0071,-0.0053
601,-0.2130,7.307,3.708,-5.000,7.050,2.957,-4.998,0.7613,0.5215,1.0418,0.0018,0.0019,2.298,3.686,-5.000,2.054,2.984,-4.995,0.7320,0.5459,1.0156,0.0061,-0.0001
602,-0.1981,7.299,3.701,-5.000,7.079,3.032,-4.998,0.6798,0.6120,1.0358,0.0010,-0.0061,2.316,3.755,-5.000,2.083,3.052,-4.997,0.7287,0.5499,1.0152,0.0046,-0.0004
603,-0.1831,7.332,3.823,-5.000,7.104,3.103,-5.000,0.7302,0.5520,1.0350,0.0001,-0.0008,2.316,3.770,-5.000,2.113,3.128,-4.999,0.6679,0.6220,1.0085,0.0028,-0.0067
604,-0.1682,7.330,3.835,-5.000,7.130,3.180,-5.001,0.6659,0.6273,1.0273,-0.0009,-0.0076,2.351,3.903,-5.000,2.139,3.197,-5.001,0.7305,0.5467,1.0084,0.0009,-0.0001
605,-0.1532,7.364,3.972,-5.000,7.153,3.251,-5.002,0.7311,0.5494,1.0268,-0.0017,-0.0005,2.372,3.993,-5.000,2.164,3.266,-5.004,0.7486,0.5302,1.0100,-0.0008,0.0016
606,-0.1383,7.399,4.122,-5.000,7.173,3.315,-5.002,0.8107,0.4805,1.0340,-0.0023,0.0073,2.394,4.093,-5.000,2.189,3.332,-5.005,0.7780,0.5055,1.0142,-0.0025,0.0042
607,-0.1233,7.383,4.092,-5.000,7.194,3.390,-5.000,0.7059,0.5804,1.0310,-0.0028,-0.0031,2.396,4.123,-5.000,2.214,3.402,-5.005,0.7339,0.5435,1.0143,-0.0042,0.0001
608,-0.1083,7.398,4.175,-5.000,7.216,3.463,-4.997,0.7144,0.5698,1.0288,-0.0031,-0.0022,2.423,4.258,-5.000,2.236,3.467,-5.003,0.7966,0.4907,1.0203,-0.0052,0.0060
609,-0.0933,7.426,4.318,-5.000,7.236,3.530,-4.994,0.7845,0.5013,1.0332,-0.0031,0.0043,2.421,4.274,-5.000,2.260,3.537,-5.001,0.7387,0.5395,1.0207,-0.0054,0.0003
610,-0.0783,7.448,4.446,-5.000,7.253,3.590,-4.993,0.8400,0.4511,1.0446,-0.0030,0.0115,2.451,4.442,-5.000,2.279,3.598,-4.999,0.8352,0.4544,1.0320,-0.0049,0.0113
611,-0.0633,7.437,4.436,-5.000,7.273,3.660,-4.992,0.7579,0.5247,1.0461,-0.0027,0.0014,2.439,4.409,-5.000,2.300,3.670,-4.999,0.7294,0.5520,1.0312,-0.0034,-0.0008
612,-0.0483,7.457,4.567,-5.000,7.291,3.725,-4.992,0.8148,0.4779,1.0532,-0.0021,0.0072,2.457,4.540,-5.000,2.318,3.738,-4.999,0.7861,0.5003,1.0356,-0.0014,0.0044
613,-0.0333,7.451,4.574,-5.000,7.311,3.797,-4.994,0.7496,0.5328,1.0537,-0.0011,0.0005,2.463,4.614,-5.000,2.335,3.806,-5.000,0.7864,0.5003,1.0400,0.0012,0.0043
614,-0.0183,7.464,4.694,-5.000,7.329,3.864,-4.995,0.7943,0.4949,1.0583,-0.0001,0.0046,2.458,4.625,-5.000,2.351,3.881,-5.002,0.7244,0.5593,1.0385,0.0041,-0.0015
615,-0.0033,7.456,4.685,-5.000,7.347,3.939,-4.997,0.7138,0.5746,1.0554,0.0012,-0.0029,2.477,4.808,-5.000,2.363,3.944,-5.003,0.8313,0.4614,1.0483,0.0065,0.0098
616,0.0117,7.467,4.811,-5.000,7.363,4.010,-4.996,0.7638,0.5203,1.0571,0.0022,0.0017,2.465,4.761,-5.000,2.377,4.020,-5.004,0.7139,0.5725,1.0457,0.0091,-0.0027
617,0.0267,7.476,4.943,-5.000,7.376,4.076,-4.995,0.8199,0.4736,1.0645,0.0030,0.0075,2.473,4.893,-5.000,2.389,4.091,-5.004,0.7696,0.5137,1.0481,0.0110,0.0025
618,0.0417,7.464,4.893,-5.000,7.390,4.154,-4.993,0.7011,0.5899,1.0602,0.0038,-0.0043,2.466,4.886,-5.000,2.402,4.170,-5.001,0.6891,0.6010,1.0430,0.0125,-0.0052
619,0.0567,7.470,5.030,-5.000,7.402,4.226,-4.992,0.7607,0.5231,1.0615,0.0042,0.0013,2.471,5.018,-5.000,2.412,4.243,-4.999,0.7446,0.5351,1.0432,0.0133,0.0003
620,0.0717,7.464,5.026,-5.000,7.413,4.305,-4.990,0.6841,0.6091,1.0554,0.0044,-0.0061,2.466,5.029,-5.000,2.422,4.323,-4.995,0.6819,0.6087,1.0374,0.0133,-0.0058
621,0.0867,7.469,5.226,-5.000,7.421,4.374,-4.990,0.8050,0.4860,1.0611,0.0044,0.0057,2.468,5.169,-5.000,2.429,4.396,-4.993,0.7458,0.5337,1.0379,0.0125,0.0005
622,0.1017,7.459,5.170,-5.000,7.428,4.454,-4.991,0.6796,0.6143,1.0545,0.0039,-0.0066,2.464,5.238,-5.000,2.436,4.470,-4.992,0.7405,0.5392,1.0379,0.0110,0.0000
623,0.1167,7.458,5.313,-5.000,7.433,4.528,-4.993,0.7444,0.5377,1.0545,0.0030,-0.0000,2.459,5.308,-5.000,2.440,4.545,-4.993,0.7354,0.5454,1.0375,0.0093,-0.0004
624,0.1317,7.452,5.388,-5.000,7.438,4.602,-4.995,0.7448,0.5372,1.0545,0.0020,0.0000,2.452,5.322,-5.000,2.443,4.626,-4.994,0.6752,0.6162,1.0310,0.0071,-0.0065
625,0.1467,7.445,5.405,-5.000,7.442,4.682,-4.998,0.6895,0.6024,1.0492,0.0008,-0.0053,2.446,5.468,-5.000,2.444,4.699,-4.996,0.7448,0.5350,1.0316,0.0049,0.0006
626,0.1617,7.438,5.488,-5.000,7.444,4.760,-4.999,0.6967,0.5934,1.0448,-0.0004,-0.0044,2.437,5.557,-5.000,2.443,4.771,-4.997,0.7598,0.5222,1.0336,0.0028,0.0019
627,0.1767,7.428,5.636,-5.000,7.446,4.832,-4.999,0.7676,0.5165,1.0471,-0.0012,0.0023,2.426,5.647,-5.000,2.440,4.842,-4.997,0.7764,0.5085,1.0370,0.0009,0.0034
628,0.1917,7.417,5.724,-5.000,7.448,4.903,-4.997,0.7819,0.5045,1.0507,-0.0018,0.0036,2.414,5.736,-5.000,2.436,4.911,-4.996,0.7923,0.4957,1.0419,-0.0005,0.0049
629,0.2067,7.408,5.753,-5.000,7.448,4.977,-4.995,0.7393,0.5432,1.0503,-0.0022,-0.0004,2.403,5.749,-5.000,2.431,4.986,-4.995,0.7332,0.5493,1.0412,-0.0011,-0.0007
630,0.2217,7.391,5.895,-5.000,7.448,5.046,-4.992,0.8057,0.4854,1.0562,-0.0022,0.0059,2.387,5.879,-5.000,2.424,5.055,-4.994,0.7891,0.4984,1.0456,-0.0009,0.0045
631,0.2367,7.377,5.971,-5.000,7.446,5.114,-4.990,0.8100,0.4823,1.0625,-0.0019,0.0063,2.376,5.883,-5.000,2.417,5.130,-4.993,0.7222,0.5631,1.0438,0.0001,-0.0018
632,0.2517,7.367,5.983,-5.000,7.442,5.187,-4.989,0.7517,0.5315,1.0629,-0.0011,0.0004,2.357,6.019,-5.000,2.410,5.200,-4.993,0.7837,0.5029,1.0477,0.0016,0.0038
633,0.2667,7.345,6.111,-5.000,7.436,5.255,-4.990,0.8056,0.4861,1.0685,0.0001,0.0056,2.345,6.031,-5.000,2.402,5.275,-4.994,0.7250,0.5598,1.0460,0.0034,-0.0016
634,0.2817,7.322,6.224,-5.000,7.430,5.318,-4.991,0.8455,0.4497,1.0793,0.0013,0.0108,2.318,6.220,-5.000,2.396,5.337,-4.996,0.8389,0.4539,1.0567,0.0051,0.0107
635,0.2967,7.318,6.182,-5.000,7.420,5.393,-4.993,0.7378,0.5490,1.0781,0.0027,-0.0012,2.302,6.260,-5.000,2.391,5.405,-4.998,0.8093,0.4824,1.0629,0.0069,0.0062
636,0.3117,7.291,6.304,-5.000,7.410,5.463,-4.994,0.7862,0.5022,1.0813,0.0040,0.0032,2.289,6.281,-5.000,2.385,5.477,-4.999,0.7614,0.5221,1.0642,0.0087,0.0013
637,0.3267,7.274,6.354,-5.000,7.399,5.534,-4.994,0.7653,0.5201,1.0825,0.0050,0.0012,2.271,6.342,-5.000,2.379,5.550,-4.999,0.7506,0.5316,1.0645,0.0099,0.0003
638,0.3417,7.265,6.346,-5.000,7.386,5.613,-4.994,0.6895,0.6050,1.0765,0.0058,-0.0060,2.244,6.459,-5.000,2.373,5.619,-4.997,0.7951,0.4937,1.0689,0.0105,0.0044
639,0.3567,7.233,6.479,-5.000,7.373,5.686,-4.992,0.7478,0.5365,1.0762,0.0061,-0.0002,2.236,6.448,-5.000,2.365,5.695,-4.993,0.7165,0.5721,1.0660,0.0107,-0.0029
640,0.3717,7.221,6.487,-5.000,7.359,5.765,-4.991,0.6873,0.6069,1.0701,0.0062,-0.0061,2.193,6.631,-5.000,2.357,5.761,-4.989,0.8243,0.4691,1.0738,0.0105,0.0078
641,0.3867,7.197,6.563,-5.000,7.345,5.843,-4.990,0.6901,0.6031,1.0645,0.0059,-0.0056,2.183,6.632,-5.000,2.348,5.833,-4.986,0.7590,0.5247,1.0746,0.0098,0.0008
642,0.4017,7.158,6.700,-5.000,7.330,5.915,-4.990,0.7546,0.5286,1.0651,0.0054,0.0006,2.176,6.627,-5.000,2.336,5.913,-4.983,0.6851,0.6090,1.0683,0.0085,-0.0063
643,0.4167,7.132,6.769,-5.000,7.315,5.986,-4.992,0.7550,0.5284,1.0658,0.0046,0.0007,2.139,6.748,-5.000,2.323,5.987,-4.983,0.7343,0.5514,1.0670,0.0070,-0.0013
644,0.4317,7.104,6.840,-5.000,7.299,6.057,-4.995,0.7564,0.5273,1.0665,0.0035,0.0008,2.130,6.755,-5.000,2.310,6.068,-4.984,0.6708,0.6237,1.0590,0.0045,-0.0080
645,0.4467,7.076,6.906,-5.000,7.282,6.128,-4.999,0.7540,0.5296,1.0671,0.0024,0.0005,2.086,6.888,-5.000,2.296,6.142,-4.987,0.7328,0.5522,1.0578,0.0019,-0.0012
646,0.4617,7.051,6.961,-5.000,7.264,6.201,-5.002,0.7409,0.5438,1.0664,0.0012,-0.0006,2.073,6.909,-5.000,2.280,6.221,-4.989,0.6834,0.6098,1.0517,-0.0007,-0.0061
647,0.4767,7.023,7.022,-5.000,7.246,6.273,-5.003,0.7338,0.5523,1.0651,0.0001,-0.0013,2.001,7.111,-5.000,2.266,6.286,-4.991,0.8183,0.4749,1.0591,-0.0024,0.0074
648,0.4917,6.994,7.088,-5.000,7.228,6.346,-5.002,0.7310,0.5553,1.0637,-0.0009,-0.0015,2.007,7.069,-5.000,2.249,6.362,-4.992,0.7078,0.5816,1.0556,-0.0036,-0.0035
649,0.5067,6.980,7.103,-5.000,7.208,6.425,-4.999,0.6776,0.6171,1.0567,-0.0018,-0.0070,1.952,7.203,-5.000,2.230,6.431,-4.992,0.7757,0.5100,1.0584,-0.0038,0.0028
650,0.5217,6.922,7.246,-5.000,7.189,6.496,-4.996,0.7528,0.5300,1.0573,-0.0024,0.0007,1.900,7.320,-5.000,2.212,6.494,-4.991,0.8283,0.4658,1.0669,-0.0032,0.0086
651,0.5367,6.904,7.272,-5.000,7.168,6.570,-4.993,0.7119,0.5766,1.0543,-0.0024,-0.0031,1.907,7.280,-5.000,2.190,6.567,-4.989,0.7209,0.5674,1.0645,-0.0020,-0.0025
