tick,theta,d1_x_cmd,d1_y_cmd,d1_z_cmd,d1_x_act,d1_y_act,d1_z_act,d1_alpha,d1_beta,d1_e_p,d1_e_a,d1_de_p,d2_x_cmd,d2_y_cmd,d2_z_cmd,d2_x_act,d2_y_act,d2_z_act,d2_alpha,d2_beta,d2_e_p,d2_e_a,d2_de_p
530,-1.1220,4.408,0.390,-5.000,3.973,0.216,-5.002,0.6243,0.5922,0.7501,0.0018,0.0007,-0.561,0.400,-5.000,-1.007,0.216,-5.006,0.6592,0.5540,0.7316,-0.0000,0.0088
531,-1.1123,4.483,0.422,-5.000,4.012,0.227,-5.003,0.6725,0.5505,0.7578,0.0010,0.0076,-0.531,0.415,-5.000,-0.967,0.235,-5.007,0.6414,0.5733,0.7364,-0.0021,0.0048
532,-1.1025,4.493,0.427,-5.000,4.059,0.243,-5.004,0.6222,0.5972,0.7578,-0.0002,0.0000,-0.462,0.447,-5.000,-0.933,0.251,-5.008,0.6831,0.5348,0.7475,-0.0038,0.0111
533,-1.0926,4.561,0.457,-5.000,4.102,0.258,-5.005,0.6558,0.5676,0.7618,-0.0013,0.0040,-0.431,0.464,-5.000,-0.896,0.271,-5.009,0.6672,0.5541,0.7546,-0.0054,0.0071
534,-1.0825,4.592,0.472,-5.000,4.148,0.275,-5.005,0.6366,0.5846,0.7630,-0.0025,0.0012,-0.401,0.482,-5.000,-0.854,0.293,-5.008,0.6477,0.5727,0.7575,-0.0068,0.0029
535,-1.0724,4.662,0.505,-5.000,4.189,0.290,-5.006,0.6744,0.5524,0.7694,-0.0034,0.0065,-0.345,0.510,-5.000,-0.814,0.313,-5.005,0.6651,0.5588,0.7631,-0.0075,0.0056
536,-1.0621,4.715,0.531,-5.000,4.230,0.306,-5.006,0.6874,0.5423,0.7772,-0.0041,0.0078,-0.325,0.523,-5.000,-0.768,0.335,-5.002,0.6307,0.5897,0.7637,-0.0078,0.0006
537,-1.0518,4.751,0.550,-5.000,4.273,0.324,-5.006,0.6757,0.5551,0.7822,-0.0045,0.0050,-0.258,0.556,-5.000,-0.725,0.355,-4.998,0.6624,0.5628,0.7680,-0.0075,0.0044
538,-1.0413,4.816,0.584,-5.000,4.313,0.341,-5.006,0.7060,0.5286,0.7915,-0.0045,0.0093,-0.230,0.572,-5.000,-0.678,0.375,-4.996,0.6367,0.5857,0.7689,-0.0067,0.0009
539,-1.0307,4.866,0.611,-5.000,4.352,0.358,-5.004,0.7155,0.5226,0.8013,-0.0042,0.0098,-0.144,0.615,-5.000,-0.639,0.392,-4.995,0.6971,0.5326,0.7783,-0.0056,0.0094
540,-1.0201,4.901,0.631,-5.000,4.395,0.376,-5.003,0.7008,0.5394,0.8077,-0.0036,0.0064,-0.126,0.626,-5.000,-0.591,0.410,-4.996,0.6567,0.5711,0.7805,-0.0041,0.0022
541,-1.0093,4.983,0.676,-5.000,4.429,0.390,-5.002,0.7557,0.4790,0.8251,-0.0030,0.0174,-0.059,0.661,-5.000,-0.547,0.426,-4.997,0.6872,0.5460,0.7870,-0.0024,0.0065
542,-0.9984,5.000,0.687,-5.000,4.473,0.409,-5.002,0.7164,0.5317,0.8315,-0.0021,0.0064,0.006,0.696,-5.000,-0.506,0.441,-4.998,0.7173,0.5197,0.7976,-0.0006,0.0106
543,-0.9874,5.063,0.724,-5.000,4.514,0.427,-5.002,0.7417,0.5102,0.8413,-0.0012,0.0098,0.023,0.707,-5.000,-0.456,0.458,-5.000,0.6748,0.5608,0.8004,0.0012,0.0028
544,-0.9764,5.091,0.742,-5.000,4.560,0.448,-5.002,0.7181,0.5344,0.8462,-0.0003,0.0050,0.088,0.743,-5.000,-0.410,0.475,-5.001,0.7007,0.5394,0.8069,0.0025,0.0065
545,-0.9652,5.131,0.767,-5.000,4.607,0.471,-5.003,0.7086,0.5429,0.8499,0.0005,0.0036,0.118,0.762,-5.000,-0.361,0.495,-5.001,0.6763,0.5613,0.8095,0.0034,0.0025
546,-0.9539,5.196,0.808,-5.000,4.650,0.493,-5.004,0.7348,0.5215,0.8568,0.0010,0.0069,0.191,0.805,-5.000,-0.316,0.514,-5.000,0.7147,0.5288,0.8172,0.0038,0.0077
547,-0.9425,5.214,0.822,-5.000,4.699,0.518,-5.004,0.6958,0.5554,0.8589,0.0012,0.0021,0.227,0.829,-5.000,-0.267,0.535,-4.997,0.6996,0.5443,0.8216,0.0039,0.0044
548,-0.9311,5.306,0.881,-5.000,4.741,0.540,-5.004,0.7599,0.5004,0.8690,0.0012,0.0101,0.309,0.881,-5.000,-0.227,0.553,-4.995,0.7527,0.4944,0.8347,0.0038,0.0131
549,-0.9195,5.297,0.879,-5.000,4.791,0.567,-5.004,0.6828,0.5694,0.8694,0.0010,0.0004,0.329,0.897,-5.000,-0.180,0.576,-4.994,0.7161,0.5343,0.8400,0.0034,0.0053
550,-0.9078,5.367,0.926,-5.000,4.840,0.593,-5.004,0.7149,0.5417,0.8727,0.0005,0.0033,0.394,0.941,-5.000,-0.137,0.600,-4.994,0.7434,0.5108,0.8493,0.0025,0.0092
551,-0.8961,5.369,0.931,-5.000,4.894,0.623,-5.003,0.6514,0.6090,0.8698,-0.0003,-0.0029,0.421,0.963,-5.000,-0.090,0.627,-4.996,0.7164,0.5371,0.8535,0.0006,0.0042
552,-0.8842,5.546,1.051,-5.000,4.923,0.639,-5.003,0.8350,0.4184,0.8952,-0.0008,0.0255,0.541,1.047,-5.000,-0.064,0.642,-4.997,0.8254,0.4143,0.8824,-0.0007,0.0289
553,-0.8723,5.600,1.093,-5.000,4.948,0.654,-5.003,0.8499,0.3923,0.9259,-0.0012,0.0307,0.593,1.087,-5.000,-0.034,0.661,-5.000,0.8360,0.4199,0.9069,-0.0021,0.0245
554,-0.8602,5.516,1.041,-5.000,5.002,0.685,-5.002,0.6777,0.5921,0.9235,-0.0018,-0.0024,0.603,1.100,-5.000,0.007,0.687,-5.003,0.7902,0.4817,0.9180,-0.0040,0.0111
555,-0.8481,5.600,1.103,-5.000,5.052,0.715,-5.000,0.7258,0.5404,0.9258,-0.0029,0.0022,0.631,1.126,-5.000,0.052,0.717,-5.006,0.7666,0.5065,0.9242,-0.0060,0.0062
556,-0.8359,5.641,1.137,-5.000,5.102,0.746,-4.999,0.7175,0.5477,0.9271,-0.0041,0.0014,0.636,1.134,-5.000,0.102,0.750,-5.007,0.7111,0.5527,0.9251,-0.0081,0.0009
557,-0.8236,5.650,1.148,-5.000,5.157,0.781,-4.997,0.6656,0.6071,0.9235,-0.0050,-0.0037,0.711,1.195,-5.000,0.150,0.781,-5.007,0.7507,0.5193,0.9295,-0.0096,0.0044
558,-0.8112,5.700,1.189,-5.000,5.212,0.816,-4.996,0.6671,0.6043,0.9201,-0.0055,-0.0034,0.716,1.202,-5.000,0.203,0.814,-5.005,0.6928,0.5738,0.9285,-0.0106,-0.0010
559,-0.7987,5.784,1.258,-5.000,5.262,0.850,-4.994,0.7191,0.5453,0.9218,-0.0056,0.0017,0.800,1.272,-5.000,0.252,0.846,-5.003,0.7444,0.5246,0.9322,-0.0109,0.0037
560,-0.7861,5.837,1.304,-5.000,5.313,0.883,-4.994,0.7276,0.5383,0.9242,-0.0053,0.0024,0.849,1.315,-5.000,0.302,0.877,-5.001,0.7481,0.5221,0.9361,-0.0105,0.0039
561,-0.7734,5.890,1.351,-5.000,5.363,0.915,-4.994,0.7368,0.5310,0.9274,-0.0045,0.0032,0.901,1.362,-5.000,0.352,0.908,-4.999,0.7574,0.5151,0.9408,-0.0095,0.0047
562,-0.7607,5.904,1.367,-5.000,5.418,0.951,-4.996,0.6910,0.5760,0.9263,-0.0033,-0.0011,0.914,1.376,-5.000,0.406,0.942,-4.999,0.7100,0.5561,0.9410,-0.0079,0.0002
563,-0.7479,5.995,1.449,-5.000,5.468,0.983,-4.999,0.7561,0.5159,0.9312,-0.0021,0.0049,0.998,1.452,-5.000,0.456,0.974,-4.999,0.7640,0.5108,0.9461,-0.0060,0.0051
564,-0.7350,6.013,1.468,-5.000,5.520,1.019,-5.001,0.7155,0.5507,0.9322,-0.0009,0.0010,1.009,1.465,-5.000,0.510,1.010,-5.001,0.7143,0.5534,0.9465,-0.0040,0.0004
565,-0.7220,6.117,1.568,-5.000,5.565,1.049,-5.003,0.8027,0.4741,0.9436,-0.0000,0.0114,1.115,1.566,-5.000,0.555,1.041,-5.003,0.8021,0.4786,0.9566,-0.0025,0.0101
566,-0.7089,6.145,1.599,-5.000,5.613,1.083,-5.003,0.7791,0.4998,0.9502,0.0006,0.0066,1.133,1.588,-5.000,0.604,1.076,-5.005,0.7652,0.5118,0.9613,-0.0010,0.0047
567,-0.6958,6.153,1.610,-5.000,5.666,1.122,-5.003,0.7255,0.5443,0.9514,0.0012,0.0013,1.130,1.589,-5.000,0.658,1.118,-5.007,0.6950,0.5798,0.9594,0.0002,-0.0019
568,-0.6826,6.227,1.688,-5.000,5.714,1.159,-5.002,0.7704,0.5072,0.9568,0.0014,0.0054,1.201,1.663,-5.000,0.708,1.158,-5.008,0.7339,0.5382,0.9611,0.0008,0.0017
569,-0.6693,6.265,1.732,-5.000,5.762,1.198,-5.002,0.7628,0.5137,0.9613,0.0014,0.0045,1.208,1.674,-5.000,0.762,1.204,-5.008,0.6770,0.6016,0.9574,0.0012,-0.0037
570,-0.6559,6.264,1.735,-5.000,5.814,1.244,-5.002,0.6947,0.5801,0.9593,0.0012,-0.0019,1.290,1.764,-5.000,0.811,1.247,-5.007,0.7347,0.5371,0.9592,0.0013,0.0019
571,-0.6425,6.295,1.772,-5.000,5.866,1.293,-5.003,0.6741,0.6047,0.9553,0.0009,-0.0040,1.295,1.774,-5.000,0.862,1.296,-5.005,0.6750,0.6036,0.9553,0.0009,-0.0039
572,-0.6290,6.363,1.854,-5.000,5.913,1.341,-5.005,0.7147,0.5548,0.9555,0.0005,0.0001,1.373,1.867,-5.000,0.909,1.342,-5.004,0.7323,0.5391,0.9570,0.0004,0.0017
573,-0.6154,6.374,1.871,-5.000,5.962,1.394,-5.008,0.6632,0.6172,0.9504,0.0002,-0.0051,1.385,1.886,-5.000,0.957,1.393,-5.003,0.6836,0.5927,0.9541,-0.0003,-0.0029
574,-0.6017,6.456,1.974,-5.000,6.007,1.443,-5.011,0.7302,0.5404,0.9521,-0.0002,0.0017,1.463,1.983,-5.000,1.001,1.442,-5.002,0.7442,0.5287,0.9570,-0.0011,0.0028
575,-0.5880,6.534,2.074,-5.000,6.048,1.487,-5.012,0.7937,0.4886,0.9603,-0.0006,0.0082,1.502,2.038,-5.000,1.044,1.491,-5.001,0.7438,0.5293,0.9596,-0.0020,0.0027
576,-0.5742,6.517,2.060,-5.000,6.095,1.539,-5.013,0.6997,0.5738,0.9588,-0.0011,-0.0014,1.541,2.094,-5.000,1.087,1.541,-5.000,0.7439,0.5294,0.9623,-0.0028,0.0026
577,-0.5604,6.618,2.194,-5.000,6.135,1.582,-5.012,0.8040,0.4794,0.9684,-0.0014,0.0096,1.550,2.113,-5.000,1.132,1.596,-4.997,0.6922,0.5832,0.9600,-0.0033,-0.0022
578,-0.5465,6.592,2.167,-5.000,6.183,1.636,-5.010,0.6938,0.5828,0.9661,-0.0014,-0.0023,1.653,2.251,-5.000,1.169,1.643,-4.995,0.8021,0.4818,0.9691,-0.0035,0.0091
579,-0.5325,6.658,2.261,-5.000,6.227,1.686,-5.008,0.7416,0.5323,0.9683,-0.0012,0.0022,1.663,2.276,-5.000,1.210,1.694,-4.992,0.7581,0.5185,0.9727,-0.0034,0.0036
580,-0.5185,6.660,2.271,-5.000,6.275,1.743,-5.006,0.6773,0.6028,0.9644,-0.0005,-0.0040,1.665,2.289,-5.000,1.254,1.751,-4.991,0.6972,0.5795,0.9707,-0.0030,-0.0021
581,-0.5044,6.733,2.379,-5.000,6.318,1.795,-5.005,0.7409,0.5328,0.9665,0.0003,0.0022,1.737,2.395,-5.000,1.296,1.802,-4.990,0.7588,0.5181,0.9743,-0.0024,0.0036
582,-0.4902,6.744,2.403,-5.000,6.365,1.851,-5.005,0.6938,0.5824,0.9643,0.0011,-0.0022,1.745,2.416,-5.000,1.341,1.857,-4.990,0.7088,0.5659,0.9733,-0.0018,-0.0010
583,-0.4760,6.819,2.521,-5.000,6.406,1.903,-5.005,0.7670,0.5110,0.9689,0.0019,0.0046,1.817,2.528,-5.000,1.383,1.907,-4.992,0.7744,0.5059,0.9783,-0.0010,0.0050
584,-0.4618,6.829,2.544,-5.000,6.450,1.958,-5.005,0.7201,0.5513,0.9691,0.0028,0.0002,1.823,2.546,-5.000,1.427,1.962,-4.994,0.7207,0.5524,0.9782,0.0002,-0.0001
585,-0.4475,6.895,2.657,-5.000,6.490,2.010,-5.005,0.7826,0.4989,0.9751,0.0037,0.0060,1.892,2.660,-5.000,1.468,2.014,-4.996,0.7853,0.4976,0.9842,0.0013,0.0060
586,-0.4331,6.947,2.752,-5.000,6.524,2.059,-5.004,0.8225,0.4605,0.9870,0.0045,0.0119,1.928,2.728,-5.000,1.507,2.065,-4.997,0.7930,0.4920,0.9909,0.0023,0.0066
587,-0.4187,6.937,2.747,-5.000,6.563,2.117,-5.002,0.7405,0.5348,0.9885,0.0053,0.0015,1.960,2.791,-5.000,1.546,2.118,-4.998,0.7929,0.4924,0.9972,0.0032,0.0064
588,-0.4043,6.965,2.807,-5.000,6.601,2.177,-4.999,0.7350,0.5397,0.9894,0.0059,0.0009,1.956,2.796,-5.000,1.588,2.176,-4.997,0.7234,0.5529,0.9969,0.0040,-0.0004
589,-0.3898,7.038,2.947,-5.000,6.632,2.229,-4.997,0.8245,0.4610,1.0007,0.0062,0.0113,2.009,2.899,-5.000,1.627,2.232,-4.996,0.7681,0.5125,1.0005,0.0043,0.0037
590,-0.3752,7.048,2.980,-5.000,6.665,2.287,-4.995,0.7872,0.4971,1.0061,0.0063,0.0055,2.061,3.004,-5.000,1.662,2.285,-4.995,0.8149,0.4746,1.0095,0.0043,0.0089
591,-0.3607,7.042,2.985,-5.000,6.699,2.352,-4.995,0.7164,0.5629,1.0049,0.0062,-0.0013,2.039,2.975,-5.000,1.703,2.347,-4.994,0.7067,0.5753,1.0072,0.0039,-0.0023
592,-0.3460,7.089,3.089,-5.000,6.730,2.415,-4.996,0.7578,0.5215,1.0073,0.0056,0.0025,2.096,3.095,-5.000,1.742,2.406,-4.994,0.7669,0.5144,1.0104,0.0030,0.0033
593,-0.3314,7.080,3.089,-5.000,6.765,2.484,-4.999,0.6798,0.6067,1.0023,0.0046,-0.0050,2.093,3.099,-5.000,1.783,2.470,-4.995,0.6961,0.5881,1.0071,0.0016,-0.0034
594,-0.3167,7.132,3.207,-5.000,6.797,2.549,-5.002,0.7364,0.5401,1.0030,0.0035,0.0006,2.146,3.220,-5.000,1.820,2.530,-4.996,0.7555,0.5242,1.0093,0.0004,0.0022
595,-0.3020,7.133,3.229,-5.000,6.830,2.619,-5.005,0.6819,0.6037,0.9984,0.0020,-0.0046,2.147,3.232,-5.000,1.860,2.596,-4.997,0.6939,0.5906,1.0057,-0.0010,-0.0035
596,-0.2872,7.191,3.367,-5.000,6.860,2.682,-5.007,0.7597,0.5199,1.0012,0.0008,0.0029,2.200,3.364,-5.000,1.896,2.657,-4.999,0.7623,0.5182,1.0086,-0.0020,0.0029
597,-0.2724,7.220,3.451,-5.000,6.888,2.744,-5.006,0.7761,0.5066,1.0056,-0.0003,0.0043,2.204,3.382,-5.000,1.934,2.724,-5.000,0.7074,0.5743,1.0064,-0.0028,-0.0022
598,-0.2576,7.248,3.534,-5.000,6.917,2.806,-5.005,0.7911,0.4948,1.0113,-0.0011,0.0057,2.270,3.560,-5.000,1.964,2.780,-5.001,0.8240,0.4650,1.0167,-0.0032,0.0102
599,-0.2427,7.248,3.558,-5.000,6.947,2.871,-5.001,0.7407,0.5374,1.0120,-0.0016,0.0008,2.255,3.536,-5.000,1.997,2.847,-5.001,0.7244,0.5554,1.0158,-0.0032,-0.0009
600,-0.2279,7.289,3.676,-5.000,6.976,2.932,-4.998,0.7925,0.4940,1.0177,-0.0018,0.0057,2.297,3.665,-5.000,2.027,2.910,-5.000,0.7858,0.4995,1.0207,-0.0029,0.0049
601,-0.2130,7.285,3.689,-5.000,7.009,2.999,-4.995,0.7307,0.5481,1.0174,-0.0019,-0.0003,2.295,3.674,-5.000,2.057,2.979,-4.999,0.7205,0.5609,1.0193,-0.0020,-0.0013
602,-0.1981,7.329,3.822,-5.000,7.039,3.059,-4.995,0.7974,0.4905,1.0234,-0.0017,0.0060,2.333,3.803,-5.000,2.085,3.043,-4.999,0.7807,0.5041,1.0236,-0.0010,0.0042
603,-0.1831,7.362,3.937,-5.000,7.066,3.115,-4.996,0.8436,0.4457,1.0359,-0.0013,0.0125,2.364,3.920,-5.000,2.109,3.103,-4.999,0.8286,0.4629,1.0337,0.0001,0.0101
604,-0.1682,7.348,3.921,-5.000,7.097,3.181,-4.998,0.7541,0.5277,1.0372,-0.0006,0.0013,2.348,3.889,-5.000,2.136,3.173,-4.999,0.7231,0.5601,1.0322,0.0014,-0.0014
605,-0.1532,7.379,4.039,-5.000,7.125,3.243,-5.001,0.8012,0.4886,1.0431,0.0003,0.0058,2.380,4.019,-5.000,2.160,3.240,-5.000,0.7813,0.5042,1.0362,0.0026,0.0039
606,-0.1383,7.389,4.099,-5.000,7.154,3.307,-5.003,0.7889,0.4987,1.0475,0.0012,0.0044,2.375,4.022,-5.000,2.185,3.313,-5.000,0.7101,0.5756,1.0334,0.0039,-0.0027
607,-0.1233,7.383,4.097,-5.000,7.184,3.378,-5.003,0.7139,0.5729,1.0448,0.0021,-0.0026,2.404,4.157,-5.000,2.207,3.381,-5.000,0.7729,0.5110,1.0365,0.0047,0.0031
608,-0.1083,7.410,4.220,-5.000,7.212,3.445,-5.002,0.7642,0.5193,1.0468,0.0027,0.0020,2.400,4.165,-5.000,2.229,3.455,-4.999,0.7066,0.5797,1.0335,0.0053,-0.0031
609,-0.0933,7.405,4.223,-5.000,7.240,3.520,-4.999,0.6933,0.5968,1.0421,0.0033,-0.0047,2.427,4.307,-5.000,2.249,3.523,-4.999,0.7751,0.5090,1.0368,0.0055,0.0033
610,-0.0783,7.430,4.357,-5.000,7.264,3.589,-4.996,0.7526,0.5291,1.0431,0.0038,0.0010,2.436,4.383,-5.000,2.266,3.592,-4.999,0.7778,0.5070,1.0402,0.0057,0.0035
611,-0.0633,7.438,4.425,-5.000,7.286,3.660,-4.994,0.7472,0.5338,1.0436,0.0044,0.0005,2.442,4.450,-5.000,2.282,3.662,-4.999,0.7713,0.5126,1.0430,0.0059,0.0028
612,-0.0483,7.433,4.428,-5.000,7.306,3.739,-4.992,0.6758,0.6165,1.0370,0.0048,-0.0066,2.434,4.444,-5.000,2.298,3.739,-5.000,0.6915,0.5982,1.0382,0.0059,-0.0048
613,-0.0333,7.461,4.622,-5.000,7.322,3.806,-4.992,0.7942,0.4937,1.0421,0.0050,0.0051,2.449,4.567,-5.000,2.313,3.812,-5.001,0.7396,0.5407,1.0382,0.0054,-0.0001
614,-0.0183,7.454,4.624,-5.000,7.337,3.881,-4.993,0.7232,0.5610,1.0405,0.0047,-0.0016,2.464,4.699,-5.000,2.327,3.879,-5.001,0.7967,0.4918,1.0435,0.0045,0.0053
615,-0.0033,7.451,4.644,-5.000,7.353,3.961,-4.996,0.6675,0.6258,1.0329,0.0041,-0.0076,2.448,4.646,-5.000,2.342,3.959,-5.002,0.6706,0.6227,1.0362,0.0033,-0.0073
616,0.0117,7.464,4.784,-5.000,7.365,4.035,-4.999,0.7316,0.5495,1.0322,0.0034,-0.0006,2.461,4.782,-5.000,2.355,4.033,-5.003,0.7307,0.5513,1.0354,0.0021,-0.0008
617,0.0267,7.467,4.869,-5.000,7.376,4.108,-5.001,0.7418,0.5381,1.0325,0.0027,0.0003,2.456,4.802,-5.000,2.369,4.113,-5.002,0.6757,0.6160,1.0291,0.0011,-0.0064
618,0.0417,7.462,4.896,-5.000,7.385,4.186,-5.003,0.6947,0.5933,1.0284,0.0022,-0.0041,2.468,4.960,-5.000,2.380,4.184,-5.001,0.7573,0.5244,1.0309,0.0003,0.0018
619,0.0567,7.463,4.983,-5.000,7.392,4.263,-5.002,0.7058,0.5796,1.0255,0.0019,-0.0029,2.463,4.986,-5.000,2.392,4.260,-5.000,0.7099,0.5753,1.0283,-0.0002,-0.0026
620,0.0717,7.467,5.125,-5.000,7.398,4.333,-5.000,0.7720,0.5115,1.0287,0.0020,0.0032,2.468,5.131,-5.000,2.402,4.330,-4.998,0.7794,0.5057,1.0321,-0.0003,0.0039
621,0.0867,7.459,5.140,-5.000,7.403,4.409,-4.997,0.7138,0.5702,1.0266,0.0024,-0.0022,2.462,5.147,-5.000,2.412,4.405,-4.997,0.7220,0.5611,1.0306,0.0003,-0.0015
622,0.1017,7.459,5.283,-5.000,7.407,4.479,-4.996,0.7813,0.5037,1.0307,0.0031,0.0041,2.463,5.294,-5.000,2.419,4.473,-4.996,0.7938,0.4941,1.0359,0.0012,0.0052
623,0.1167,7.454,5.361,-5.000,7.410,4.549,-4.996,0.7858,0.5002,1.0351,0.0040,0.0044,2.456,5.318,-5.000,2.425,4.547,-4.996,0.7444,0.5360,1.0363,0.0026,0.0004
624,0.1317,7.445,5.381,-5.000,7.413,4.623,-4.998,0.7331,0.5480,1.0345,0.0052,-0.0006,2.451,5.453,-5.000,2.429,4.614,-4.997,0.8047,0.4855,1.0426,0.0041,0.0062
625,0.1467,7.440,5.519,-5.000,7.414,4.691,-5.000,0.7963,0.4918,1.0399,0.0065,0.0054,2.443,5.521,-5.000,2.432,4.683,-4.997,0.7993,0.4898,1.0480,0.0057,0.0055
626,0.1617,7.431,5.588,-5.000,7.414,4.760,-5.003,0.7925,0.4949,1.0447,0.0078,0.0048,2.435,5.584,-5.000,2.434,4.753,-4.997,0.7902,0.4973,1.0524,0.0072,0.0044
627,0.1767,7.420,5.657,-5.000,7.414,4.830,-5.004,0.7881,0.4986,1.0490,0.0091,0.0042,2.426,5.572,-5.000,2.435,4.830,-4.996,0.7075,0.5807,1.0490,0.0085,-0.0034
628,0.1917,7.410,5.657,-5.000,7.413,4.906,-5.005,0.7176,0.5681,1.0466,0.0101,-0.0023,2.415,5.687,-5.000,2.434,4.904,-4.995,0.7469,0.5339,1.0493,0.0093,0.0003
629,0.2067,7.399,5.720,-5.000,7.413,4.983,-5.004,0.7065,0.5808,1.0433,0.0106,-0.0033,2.406,5.683,-5.000,2.431,4.985,-4.992,0.6700,0.6233,1.0418,0.0098,-0.0076
630,0.2217,7.386,5.853,-5.000,7.413,5.055,-5.003,0.7638,0.5186,1.0453,0.0105,0.0020,2.392,5.809,-5.000,2.427,5.061,-4.989,0.7201,0.5642,1.0398,0.0098,-0.0019
631,0.2367,7.370,5.985,-5.000,7.411,5.120,-5.000,0.8220,0.4704,1.0535,0.0103,0.0082,2.381,5.828,-5.000,2.423,5.142,-4.988,0.6653,0.6275,1.0319,0.0095,-0.0079
632,0.2517,7.362,5.936,-5.000,7.407,5.197,-4.997,0.7053,0.5832,1.0498,0.0100,-0.0036,2.358,6.034,-5.000,2.417,5.211,-4.988,0.7955,0.4920,1.0373,0.0088,0.0054
633,0.2667,7.342,6.066,-5.000,7.403,5.270,-4.995,0.7597,0.5227,1.0513,0.0095,0.0015,2.346,6.048,-5.000,2.410,5.284,-4.990,0.7392,0.5408,1.0372,0.0078,-0.0001
634,0.2817,7.333,6.062,-5.000,7.397,5.349,-4.994,0.6854,0.6061,1.0456,0.0086,-0.0057,2.334,6.062,-5.000,2.401,5.363,-4.994,0.6805,0.6102,1.0314,0.0066,-0.0058
635,0.2967,7.309,6.197,-5.000,7.391,5.422,-4.994,0.7451,0.5356,1.0459,0.0074,0.0003,2.310,6.196,-5.000,2.392,5.436,-4.996,0.7408,0.5386,1.0316,0.0053,0.0002
636,0.3117,7.291,6.267,-5.000,7.384,5.495,-4.995,0.7439,0.5369,1.0460,0.0060,0.0001,2.298,6.210,-5.000,2.381,5.514,-4.998,0.6825,0.6072,1.0262,0.0040,-0.0054
637,0.3267,7.279,6.283,-5.000,7.375,5.573,-4.997,0.6880,0.6028,1.0408,0.0044,-0.0052,2.268,6.355,-5.000,2.370,5.586,-4.999,0.7554,0.5256,1.0279,0.0027,0.0017
638,0.3417,7.258,6.365,-5.000,7.365,5.650,-4.999,0.6968,0.5919,1.0366,0.0031,-0.0042,2.255,6.373,-5.000,2.358,5.662,-4.999,0.7014,0.5847,1.0246,0.0015,-0.0033
639,0.3567,7.224,6.508,-5.000,7.354,5.721,-4.999,0.7684,0.5152,1.0392,0.0022,0.0026,2.222,6.517,-5.000,2.347,5.731,-4.998,0.7747,0.5094,1.0281,0.0008,0.0035
640,0.3717,7.200,6.586,-5.000,7.343,5.790,-4.997,0.7762,0.5088,1.0425,0.0016,0.0033,2.197,6.597,-5.000,2.337,5.799,-4.997,0.7847,0.5014,1.0324,0.0005,0.0044
641,0.3867,7.174,6.663,-5.000,7.331,5.859,-4.995,0.7832,0.5033,1.0463,0.0015,0.0038,2.171,6.675,-5.000,2.327,5.867,-4.997,0.7936,0.4944,1.0376,0.0005,0.0052
642,0.4017,7.147,6.740,-5.000,7.318,5.927,-4.993,0.7908,0.4972,1.0508,0.0017,0.0045,2.156,6.700,-5.000,2.316,5.939,-4.999,0.7494,0.5319,1.0384,0.0010,0.0008
643,0.4167,7.134,6.750,-5.000,7.303,6.000,-4.991,0.7325,0.5514,1.0498,0.0023,-0.0010,2.116,6.833,-5.000,2.306,6.005,-5.001,0.8127,0.4795,1.0456,0.0018,0.0071
644,0.4317,7.094,6.873,-5.000,7.289,6.068,-4.991,0.7864,0.5009,1.0537,0.0031,0.0039,2.102,6.846,-5.000,2.294,6.076,-5.005,0.7580,0.5246,1.0470,0.0031,0.0014
645,0.4467,7.056,6.980,-5.000,7.274,6.131,-4.991,0.8251,0.4684,1.0620,0.0042,0.0083,2.060,6.971,-5.000,2.282,6.142,-5.008,0.8144,0.4782,1.0540,0.0045,0.0071
646,0.4617,7.062,6.915,-5.000,7.255,6.208,-4.992,0.6937,0.5981,1.0570,0.0057,-0.0050,2.019,7.078,-5.000,2.270,6.202,-5.011,0.8539,0.4383,1.0667,0.0058,0.0126
647,0.4767,7.035,6.974,-5.000,7.233,6.285,-4.993,0.6825,0.6102,1.0508,0.0073,-0.0062,2.016,7.052,-5.000,2.254,6.273,-5.013,0.7630,0.5210,1.0680,0.0074,0.0013
648,0.4917,6.986,7.103,-5.000,7.213,6.355,-4.992,0.7434,0.5379,1.0508,0.0086,-0.0000,1.969,7.170,-5.000,2.239,6.338,-5.013,0.8139,0.4789,1.0744,0.0087,0.0064
649,0.5067,6.971,7.114,-5.000,7.189,6.431,-4.992,0.6863,0.6048,1.0452,0.0099,-0.0056,1.959,7.170,-5.000,2.219,6.410,-5.011,0.7481,0.5356,1.0742,0.0098,-0.0002
650,0.5217,6.915,7.252,-5.000,7.166,6.499,-4.990,0.7585,0.5233,1.0467,0.0106,0.0015,1.906,7.293,-5.000,2.199,6.476,-5.008,0.8046,0.4864,1.0794,0.0106,0.0052
651,0.5367,6.899,7.263,-5.000,7.141,6.572,-4.988,0.7020,0.5860,1.0429,0.0112,-0.0038,1.899,7.283,-5.000,2.175,6.548,-5.005,0.7292,0.5585,1.0774,0.0109,-0.0020
652,0.5517,6.838,7.402,-5.000,7.117,6.638,-4.987,0.7777,0.5067,1.0462,0.0114,0.0033,1.848,7.393,-5.000,2.153,6.616,-5.004,0.7733,0.5124,1.0794,0.0107,0.0020
653,0.5667,6.799,7.473,-5.000,7.094,6.704,-4.987,0.7843,0.5015,1.0500,0.0111,0.0038,1.817,7.444,-5.000,2.128,6.685,-5.005,0.7598,0.5243,1.0802,0.0098,0.0008
