tick,theta,d1_x_cmd,d1_y_cmd,d1_z_cmd,d1_x_act,d1_y_act,d1_z_act,d1_alpha,d1_beta,d1_e_p,d1_e_a,d1_de_p,d2_x_cmd,d2_y_cmd,d2_z_cmd,d2_x_act,d2_y_act,d2_z_act,d2_alpha,d2_beta,d2_e_p,d2_e_a,d2_de_p
585,-1.1220,4.422,0.381,-5.000,3.964,0.170,-4.988,0.6496,0.5750,0.7767,0.0155,0.0017,-0.543,0.408,-5.000,-1.103,0.176,-5.061,0.7258,0.5227,0.8359,0.0148,0.0076
586,-1.1123,4.496,0.414,-5.000,4.003,0.182,-4.979,0.6947,0.5366,0.7848,0.0135,0.0081,-0.500,0.426,-5.000,-1.062,0.186,-5.049,0.7251,0.5255,0.8426,0.0129,0.0067
587,-1.1025,4.523,0.427,-5.000,4.045,0.199,-4.974,0.6713,0.5597,0.7881,0.0105,0.0032,-0.462,0.444,-5.000,-1.021,0.201,-5.044,0.7189,0.5329,0.8476,0.0096,0.0050
588,-1.0926,4.525,0.431,-5.000,4.091,0.226,-4.977,0.6115,0.6264,0.7852,0.0062,-0.0029,-0.433,0.459,-5.000,-0.979,0.223,-5.045,0.6995,0.5501,0.8504,0.0050,0.0028
589,-1.0825,4.580,0.462,-5.000,4.133,0.257,-4.988,0.6272,0.6042,0.7842,0.0008,-0.0010,-0.436,0.463,-5.000,-0.933,0.250,-5.053,0.6382,0.6179,0.8471,-0.0014,-0.0033
590,-1.0724,4.591,0.477,-5.000,4.178,0.295,-5.005,0.5794,0.6601,0.7779,-0.0054,-0.0064,-0.396,0.488,-5.000,-0.887,0.281,-5.064,0.6314,0.6251,0.8432,-0.0082,-0.0039
591,-1.0621,4.670,0.521,-5.000,4.219,0.330,-5.022,0.6303,0.5958,0.7776,-0.0103,-0.0003,-0.263,0.550,-5.000,-0.851,0.303,-5.071,0.7483,0.5059,0.8529,-0.0131,0.0097
592,-1.0518,4.756,0.565,-5.000,4.255,0.357,-5.033,0.6912,0.5401,0.7851,-0.0137,0.0075,-0.280,0.550,-5.000,-0.807,0.330,-5.078,0.6692,0.5779,0.8527,-0.0181,-0.0002
593,-1.0413,4.786,0.585,-5.000,4.298,0.381,-5.036,0.6710,0.5593,0.7882,-0.0159,0.0032,-0.218,0.583,-5.000,-0.762,0.354,-5.078,0.6913,0.5559,0.8546,-0.0214,0.0019
594,-1.0307,4.837,0.612,-5.000,4.342,0.401,-5.026,0.6783,0.5541,0.7923,-0.0163,0.0041,-0.140,0.622,-5.000,-0.722,0.375,-5.071,0.7341,0.5208,0.8609,-0.0231,0.0063
595,-1.0201,4.912,0.650,-5.000,4.380,0.419,-5.013,0.7224,0.5148,0.8032,-0.0159,0.0109,-0.094,0.649,-5.000,-0.680,0.398,-5.060,0.7356,0.5209,0.8669,-0.0234,0.0060
596,-1.0093,4.943,0.670,-5.000,4.422,0.438,-4.997,0.7035,0.5362,0.8098,-0.0149,0.0066,-0.049,0.676,-5.000,-0.638,0.420,-5.048,0.7359,0.5220,0.8723,-0.0225,0.0054
597,-0.9984,4.979,0.692,-5.000,4.469,0.458,-4.984,0.6897,0.5497,0.8134,-0.0131,0.0036,0.017,0.712,-5.000,-0.598,0.440,-5.040,0.7627,0.4993,0.8816,-0.0204,0.0093
598,-0.9874,5.050,0.729,-5.000,4.513,0.470,-4.978,0.7246,0.5200,0.8223,-0.0102,0.0089,-0.017,0.702,-5.000,-0.545,0.460,-5.037,0.6605,0.5991,0.8793,-0.0164,-0.0023
599,-0.9764,5.095,0.752,-5.000,4.562,0.479,-4.980,0.7216,0.5259,0.8298,-0.0059,0.0075,0.122,0.772,-5.000,-0.502,0.470,-5.042,0.7776,0.4874,0.8905,-0.0120,0.0112
600,-0.9652,5.167,0.791,-5.000,4.607,0.484,-4.988,0.7578,0.4919,0.8429,-0.0014,0.0132,0.144,0.785,-5.000,-0.450,0.478,-5.054,0.7454,0.5198,0.8958,-0.0059,0.0052
601,-0.9539,5.209,0.814,-5.000,4.657,0.490,-5.000,0.7509,0.5044,0.8531,0.0038,0.0102,0.217,0.825,-5.000,-0.400,0.484,-5.069,0.7789,0.4916,0.9057,-0.0008,0.0100
602,-0.9425,5.279,0.856,-5.000,4.699,0.497,-5.010,0.7842,0.4653,0.8699,0.0076,0.0168,0.240,0.838,-5.000,-0.346,0.493,-5.084,0.7464,0.5210,0.9104,0.0046,0.0047
603,-0.9311,5.303,0.871,-5.000,4.748,0.512,-5.017,0.7538,0.5078,0.8780,0.0115,0.0081,0.295,0.872,-5.000,-0.295,0.509,-5.092,0.7560,0.5136,0.9159,0.0087,0.0055
604,-0.9195,5.362,0.910,-5.000,4.793,0.530,-5.018,0.7710,0.4935,0.8882,0.0141,0.0102,0.278,0.864,-5.000,-0.241,0.535,-5.090,0.6727,0.5947,0.9134,0.0119,-0.0025
605,-0.9078,5.386,0.928,-5.000,4.842,0.553,-5.010,0.7398,0.5228,0.8930,0.0157,0.0048,0.359,0.918,-5.000,-0.192,0.563,-5.078,0.7164,0.5457,0.9151,0.0134,0.0017
606,-0.8961,5.453,0.976,-5.000,4.886,0.577,-4.998,0.7687,0.4989,0.9015,0.0157,0.0085,0.384,0.938,-5.000,-0.140,0.592,-5.061,0.6863,0.5775,0.9140,0.0136,-0.0011
607,-0.8842,5.469,0.989,-5.000,4.935,0.605,-4.986,0.7276,0.5345,0.9047,0.0144,0.0032,0.506,1.023,-5.000,-0.096,0.617,-5.046,0.7861,0.4876,0.9237,0.0127,0.0097
608,-0.8723,5.556,1.054,-5.000,4.977,0.631,-4.979,0.7833,0.4883,0.9146,0.0121,0.0100,0.493,1.018,-5.000,-0.047,0.648,-5.034,0.7074,0.5556,0.9243,0.0105,0.0005
609,-0.8602,5.555,1.058,-5.000,5.024,0.665,-4.977,0.7199,0.5435,0.9166,0.0088,0.0020,0.553,1.066,-5.000,-0.000,0.683,-5.031,0.7263,0.5396,0.9265,0.0068,0.0022
610,-0.8481,5.537,1.051,-5.000,5.076,0.710,-4.983,0.6309,0.6450,0.9091,0.0047,-0.0076,0.574,1.088,-5.000,0.046,0.723,-5.035,0.6934,0.5729,0.9257,0.0017,-0.0008
611,-0.8359,5.592,1.100,-5.000,5.124,0.757,-4.995,0.6428,0.6312,0.9034,-0.0007,-0.0057,0.571,1.096,-5.000,0.098,0.770,-5.046,0.6272,0.6503,0.9172,-0.0045,-0.0085
612,-0.8236,5.604,1.119,-5.000,5.176,0.810,-5.011,0.5925,0.6765,0.8914,-0.0066,-0.0120,0.683,1.184,-5.000,0.142,0.811,-5.057,0.7160,0.5471,0.9187,-0.0098,0.0016
613,-0.8112,5.692,1.194,-5.000,5.223,0.856,-5.026,0.6513,0.6143,0.8876,-0.0111,-0.0038,0.666,1.183,-5.000,0.194,0.857,-5.069,0.6306,0.6446,0.9110,-0.0153,-0.0077
614,-0.7987,5.809,1.288,-5.000,5.265,0.893,-5.034,0.7521,0.5130,0.8939,-0.0142,0.0063,0.769,1.264,-5.000,0.241,0.896,-5.076,0.7063,0.5535,0.9119,-0.0192,0.0009
615,-0.7861,5.822,1.306,-5.000,5.313,0.929,-5.032,0.7074,0.5502,0.8955,-0.0157,0.0016,0.840,1.325,-5.000,0.287,0.930,-5.075,0.7413,0.5238,0.9160,-0.0217,0.0040
616,-0.7734,5.885,1.360,-5.000,5.362,0.962,-5.019,0.7310,0.5307,0.8992,-0.0157,0.0037,0.864,1.351,-5.000,0.336,0.966,-5.065,0.7123,0.5485,0.9172,-0.0230,0.0013
617,-0.7607,5.959,1.425,-5.000,5.408,0.992,-5.002,0.7721,0.4973,0.9078,-0.0151,0.0086,0.912,1.396,-5.000,0.386,1.003,-5.050,0.7144,0.5469,0.9186,-0.0227,0.0014
618,-0.7479,6.024,1.485,-5.000,5.449,1.020,-4.988,0.8017,0.4658,0.9213,-0.0142,0.0135,1.015,1.484,-5.000,0.428,1.034,-5.037,0.7962,0.4762,0.9299,-0.0212,0.0113
619,-0.7350,6.046,1.510,-5.000,5.498,1.051,-4.976,0.7703,0.5033,0.9278,-0.0126,0.0065,1.023,1.500,-5.000,0.477,1.067,-5.028,0.7456,0.5229,0.9337,-0.0189,0.0038
620,-0.7220,6.120,1.579,-5.000,5.544,1.075,-4.973,0.8126,0.4592,0.9415,-0.0099,0.0138,1.109,1.577,-5.000,0.523,1.094,-5.026,0.8028,0.4728,0.9450,-0.0161,0.0113
621,-0.7089,6.163,1.623,-5.000,5.594,1.099,-4.979,0.8110,0.4658,0.9538,-0.0057,0.0123,1.168,1.634,-5.000,0.570,1.117,-5.033,0.8240,0.4502,0.9594,-0.0117,0.0145
622,-0.6958,6.228,1.689,-5.000,5.640,1.120,-4.989,0.8424,0.4317,0.9714,-0.0014,0.0176,1.212,1.680,-5.000,0.620,1.138,-5.047,0.8249,0.4537,0.9729,-0.0062,0.0134
623,-0.6826,6.259,1.723,-5.000,5.689,1.145,-5.002,0.8249,0.4569,0.9839,0.0034,0.0125,1.261,1.731,-5.000,0.671,1.160,-5.065,0.8326,0.4483,0.9867,-0.0005,0.0138
624,-0.6693,6.309,1.779,-5.000,5.736,1.173,-5.013,0.8361,0.4462,0.9976,0.0073,0.0137,1.333,1.809,-5.000,0.710,1.180,-5.076,0.8764,0.3990,1.0105,0.0034,0.0238
625,-0.6559,6.338,1.815,-5.000,5.782,1.208,-5.018,0.8179,0.4699,1.0072,0.0105,0.0097,1.318,1.799,-5.000,0.762,1.214,-5.084,0.7938,0.4924,1.0163,0.0072,0.0058
626,-0.6425,6.330,1.811,-5.000,5.831,1.253,-5.015,0.7430,0.5336,1.0083,0.0131,0.0011,1.357,1.846,-5.000,0.811,1.253,-5.081,0.7894,0.4960,1.0215,0.0097,0.0052
627,-0.6290,6.424,1.923,-5.000,5.872,1.293,-5.005,0.8225,0.4661,1.0182,0.0142,0.0099,1.344,1.835,-5.000,0.864,1.299,-5.069,0.7063,0.5772,1.0189,0.0113,-0.0027
628,-0.6154,6.400,1.900,-5.000,5.920,1.342,-4.989,0.7236,0.5559,1.0172,0.0140,-0.0010,1.382,1.882,-5.000,0.917,1.347,-5.051,0.6986,0.5859,1.0155,0.0112,-0.0034
629,-0.6017,6.433,1.945,-5.000,5.969,1.393,-4.974,0.7103,0.5717,1.0150,0.0121,-0.0022,1.459,1.977,-5.000,0.966,1.392,-5.037,0.7522,0.5267,1.0172,0.0097,0.0017
630,-0.5880,6.493,2.024,-5.000,6.014,1.443,-4.965,0.7413,0.5364,1.0157,0.0085,0.0007,1.453,1.975,-5.000,1.017,1.446,-5.028,0.6785,0.6096,1.0117,0.0070,-0.0055
631,-0.5742,6.548,2.100,-5.000,6.055,1.494,-4.964,0.7667,0.5150,1.0188,0.0047,0.0030,1.551,2.102,-5.000,1.058,1.496,-5.028,0.7694,0.5126,1.0151,0.0035,0.0034
632,-0.5604,6.497,2.048,-5.000,6.102,1.561,-4.972,0.6229,0.6614,1.0059,0.0008,-0.0129,1.503,2.054,-5.000,1.107,1.560,-5.035,0.6308,0.6554,1.0034,-0.0017,-0.0117
633,-0.5465,6.552,2.130,-5.000,6.145,1.626,-4.986,0.6501,0.6401,0.9970,-0.0037,-0.0089,1.559,2.135,-5.000,1.151,1.623,-5.046,0.6572,0.6326,0.9956,-0.0070,-0.0077
634,-0.5325,6.591,2.193,-5.000,6.187,1.692,-5.003,0.6509,0.6384,0.9886,-0.0089,-0.0084,1.569,2.159,-5.000,1.200,1.691,-5.059,0.6075,0.6704,0.9816,-0.0126,-0.0140
635,-0.5185,6.621,2.245,-5.000,6.232,1.758,-5.019,0.6376,0.6481,0.9787,-0.0132,-0.0099,1.651,2.275,-5.000,1.244,1.749,-5.068,0.6801,0.6008,0.9775,-0.0166,-0.0041
636,-0.5044,6.728,2.392,-5.000,6.273,1.810,-5.026,0.7525,0.5225,0.9815,-0.0159,0.0028,1.751,2.416,-5.000,1.284,1.799,-5.072,0.7864,0.4949,0.9837,-0.0192,0.0061
637,-0.4902,6.790,2.486,-5.000,6.315,1.857,-5.022,0.7972,0.4872,0.9887,-0.0168,0.0072,1.743,2.417,-5.000,1.329,1.854,-5.067,0.7115,0.5632,0.9826,-0.0209,-0.0011
638,-0.4760,6.831,2.554,-5.000,6.356,1.904,-5.009,0.8080,0.4795,0.9970,-0.0160,0.0083,1.821,2.536,-5.000,1.369,1.905,-5.055,0.7857,0.4956,0.9885,-0.0213,0.0059
639,-0.4618,6.862,2.610,-5.000,6.397,1.952,-4.992,0.8022,0.4844,1.0043,-0.0150,0.0072,1.875,2.627,-5.000,1.405,1.952,-5.042,0.8224,0.4620,0.9995,-0.0209,0.0110
640,-0.4475,6.894,2.670,-5.000,6.437,2.002,-4.976,0.8007,0.4860,1.0111,-0.0138,0.0068,1.857,2.615,-5.000,1.446,2.009,-5.030,0.7319,0.5419,0.9998,-0.0198,0.0003
641,-0.4331,6.911,2.708,-5.000,6.480,2.054,-4.967,0.7721,0.5094,1.0147,-0.0117,0.0036,1.931,2.738,-5.000,1.485,2.060,-5.026,0.8062,0.4813,1.0074,-0.0178,0.0076
642,-0.4187,6.979,2.826,-5.000,6.520,2.099,-4.967,0.8372,0.4508,1.0267,-0.0087,0.0120,1.991,2.845,-5.000,1.519,2.103,-5.029,0.8587,0.4247,1.0235,-0.0147,0.0161
643,-0.4043,7.021,2.907,-5.000,6.560,2.141,-4.974,0.8590,0.4287,1.0415,-0.0047,0.0149,2.005,2.882,-5.000,1.560,2.150,-5.040,0.8292,0.4612,1.0337,-0.0108,0.0102
644,-0.3898,7.058,2.983,-5.000,6.600,2.182,-4.987,0.8722,0.4171,1.0578,-0.0004,0.0162,2.046,2.964,-5.000,1.600,2.195,-5.058,0.8494,0.4403,1.0466,-0.0061,0.0129
645,-0.3752,7.086,3.045,-5.000,6.639,2.225,-5.001,0.8704,0.4210,1.0728,0.0037,0.0150,2.088,3.052,-5.000,1.636,2.238,-5.075,0.8758,0.4138,1.0632,-0.0014,0.0166
646,-0.3607,7.087,3.059,-5.000,6.681,2.278,-5.013,0.8161,0.4773,1.0793,0.0078,0.0065,2.104,3.095,-5.000,1.673,2.287,-5.089,0.8521,0.4418,1.0751,0.0025,0.0120
647,-0.3460,7.119,3.134,-5.000,6.719,2.332,-5.017,0.8246,0.4693,1.0867,0.0108,0.0074,2.080,3.063,-5.000,1.711,2.348,-5.094,0.7479,0.5362,1.0749,0.0057,-0.0002
648,-0.3314,7.107,3.121,-5.000,6.758,2.395,-5.012,0.7418,0.5444,1.0857,0.0130,-0.0010,2.086,3.089,-5.000,1.750,2.415,-5.087,0.7037,0.5878,1.0706,0.0081,-0.0043
649,-0.3167,7.179,3.288,-5.000,6.790,2.449,-5.000,0.8436,0.4516,1.0955,0.0137,0.0098,2.170,3.275,-5.000,1.781,2.472,-5.075,0.8272,0.4668,1.0786,0.0092,0.0080
650,-0.3020,7.183,3.310,-5.000,6.824,2.510,-4.985,0.7981,0.4921,1.0995,0.0129,0.0040,2.178,3.308,-5.000,1.814,2.533,-5.059,0.7906,0.4980,1.0823,0.0091,0.0036
651,-0.2872,7.175,3.304,-5.000,6.861,2.577,-4.972,0.7221,0.5691,1.0964,0.0106,-0.0031,2.170,3.308,-5.000,1.848,2.602,-5.045,0.7196,0.5704,1.0793,0.0075,-0.0029
652,-0.2724,7.181,3.331,-5.000,6.898,2.650,-4.967,0.6783,0.6174,1.0884,0.0064,-0.0079,2.199,3.394,-5.000,1.877,2.670,-5.039,0.7347,0.5525,1.0778,0.0046,-0.0015
653,-0.2576,7.206,3.405,-5.000,6.931,2.724,-4.970,0.6792,0.6166,1.0809,0.0019,-0.0076,2.228,3.480,-5.000,1.904,2.739,-5.039,0.7510,0.5331,1.0779,0.0011,0.0000
654,-0.2427,7.198,3.402,-5.000,6.967,2.810,-4.982,0.5988,0.6897,1.0608,-0.0026,-0.0201,2.189,3.417,-5.000,1.934,2.824,-5.047,0.6088,0.6758,1.0602,-0.0036,-0.0176
655,-0.2279,7.247,3.547,-5.000,6.995,2.887,-4.998,0.6713,0.6228,1.0530,-0.0061,-0.0078,2.224,3.524,-5.000,1.962,2.905,-5.058,0.6407,0.6486,1.0482,-0.0080,-0.0120
656,-0.2130,7.253,3.583,-5.000,7.025,2.968,-5.017,0.6308,0.6556,1.0399,-0.0099,-0.0131,2.232,3.569,-5.000,1.992,2.990,-5.072,0.6080,0.6713,1.0320,-0.0127,-0.0162
657,-0.1981,7.274,3.658,-5.000,7.056,3.049,-5.031,0.6297,0.6557,1.0272,-0.0132,-0.0128,2.268,3.682,-5.000,2.021,3.068,-5.082,0.6476,0.6420,1.0219,-0.0163,-0.0101
658,-0.1831,7.319,3.801,-5.000,7.089,3.119,-5.034,0.7027,0.5820,1.0240,-0.0152,-0.0032,2.330,3.865,-5.000,2.047,3.134,-5.084,0.7651,0.5152,1.0246,-0.0184,0.0027
659,-0.1682,7.372,3.981,-5.000,7.118,3.179,-5.026,0.8147,0.4757,1.0319,-0.0152,0.0079,2.342,3.926,-5.000,2.075,3.200,-5.077,0.7535,0.5251,1.0261,-0.0194,0.0016
660,-0.1532,7.399,4.093,-5.000,7.144,3.234,-5.011,0.8567,0.4313,1.0460,-0.0143,0.0142,2.390,4.091,-5.000,2.097,3.256,-5.065,0.8518,0.4353,1.0398,-0.0194,0.0137
661,-0.1383,7.390,4.086,-5.000,7.173,3.300,-4.993,0.7781,0.5064,1.0493,-0.0132,0.0032,2.392,4.129,-5.000,2.121,3.317,-5.051,0.8169,0.4741,1.0475,-0.0191,0.0076
662,-0.1233,7.417,4.211,-5.000,7.197,3.360,-4.981,0.8303,0.4627,1.0585,-0.0120,0.0092,2.386,4.147,-5.000,2.145,3.385,-5.040,0.7618,0.5197,1.0492,-0.0183,0.0017
663,-0.1083,7.424,4.263,-5.000,7.223,3.424,-4.978,0.8097,0.4818,1.0646,-0.0097,0.0062,2.428,4.318,-5.000,2.164,3.442,-5.036,0.8612,0.4286,1.0632,-0.0166,0.0140
664,-0.0933,7.448,4.396,-5.000,7.245,3.481,-4.983,0.8684,0.4238,1.0790,-0.0066,0.0144,2.424,4.343,-5.000,2.186,3.505,-5.040,0.8142,0.4782,1.0697,-0.0132,0.0065
665,-0.0783,7.459,4.485,-5.000,7.267,3.536,-4.994,0.8841,0.4092,1.0952,-0.0028,0.0162,2.450,4.479,-5.000,2.205,3.560,-5.049,0.8763,0.4158,1.0851,-0.0090,0.0154
666,-0.0633,7.467,4.558,-5.000,7.288,3.592,-5.007,0.8850,0.4101,1.1108,0.0011,0.0156,2.453,4.533,-5.000,2.226,3.619,-5.064,0.8583,0.4373,1.0971,-0.0041,0.0120
667,-0.0483,7.469,4.611,-5.000,7.307,3.651,-5.019,0.8665,0.4308,1.1231,0.0047,0.0123,2.463,4.625,-5.000,2.244,3.676,-5.078,0.8762,0.4196,1.1113,0.0001,0.0142
668,-0.0333,7.459,4.583,-5.000,7.326,3.722,-5.026,0.7742,0.5137,1.1242,0.0080,0.0011,2.458,4.651,-5.000,2.261,3.740,-5.087,0.8335,0.4626,1.1189,0.0036,0.0076
669,-0.0183,7.464,4.663,-5.000,7.341,3.794,-5.025,0.7795,0.5089,1.1258,0.0105,0.0016,2.433,4.582,-5.000,2.277,3.818,-5.085,0.7011,0.5951,1.1133,0.0064,-0.0056
670,-0.0033,7.464,4.711,-5.000,7.353,3.868,-5.015,0.7557,0.5325,1.1252,0.0120,-0.0006,2.443,4.687,-5.000,2.291,3.893,-5.074,0.7279,0.5640,1.1104,0.0084,-0.0028
671,0.0117,7.468,4.793,-5.000,7.365,3.941,-5.000,0.7625,0.5243,1.1252,0.0122,0.0000,2.447,4.763,-5.000,2.305,3.968,-5.058,0.7293,0.5620,1.1078,0.0092,-0.0026
672,0.0267,7.462,4.802,-5.000,7.376,4.021,-4.984,0.7025,0.5936,1.1196,0.0105,-0.0056,2.451,4.847,-5.000,2.319,4.042,-5.043,0.7376,0.5521,1.1060,0.0082,-0.0018
673,0.0417,7.468,4.922,-5.000,7.387,4.096,-4.973,0.7425,0.5476,1.1180,0.0075,-0.0016,2.442,4.848,-5.000,2.334,4.124,-5.034,0.6678,0.6278,1.0963,0.0058,-0.0097
674,0.0567,7.460,4.897,-5.000,7.400,4.182,-4.970,0.6491,0.6435,1.1052,0.0038,-0.0127,2.447,4.947,-5.000,2.348,4.203,-5.032,0.6882,0.6078,1.0897,0.0026,-0.0066
675,0.0717,7.461,4.983,-5.000,7.412,4.267,-4.976,0.6563,0.6384,1.0939,0.0004,-0.0113,2.445,4.999,-5.000,2.362,4.285,-5.038,0.6654,0.6301,1.0802,-0.0011,-0.0095
676,0.0867,7.459,5.031,-5.000,7.423,4.356,-4.989,0.6267,0.6597,1.0787,-0.0028,-0.0152,2.445,5.065,-5.000,2.376,4.369,-5.049,0.6546,0.6388,1.0694,-0.0052,-0.0107
677,0.1017,7.458,5.076,-5.000,7.434,4.452,-5.008,0.5907,0.6995,1.0562,-0.0063,-0.0225,2.446,5.152,-5.000,2.390,4.451,-5.063,0.6639,0.6302,1.0603,-0.0092,-0.0091
678,0.1167,7.459,5.222,-5.000,7.445,4.536,-5.023,0.6556,0.6372,1.0463,-0.0095,-0.0098,2.444,5.213,-5.000,2.405,4.535,-5.076,0.6471,0.6433,1.0492,-0.0129,-0.0111
679,0.1317,7.456,5.374,-5.000,7.456,4.611,-5.031,0.7300,0.5530,1.0452,-0.0118,-0.0011,2.445,5.340,-5.000,2.419,4.612,-5.082,0.6970,0.5918,1.0448,-0.0154,-0.0044
680,0.1467,7.450,5.530,-5.000,7.467,4.679,-5.028,0.8085,0.4820,1.0516,-0.0128,0.0064,2.443,5.532,-5.000,2.431,4.679,-5.079,0.8109,0.4798,1.0516,-0.0166,0.0067
681,0.1617,7.444,5.574,-5.000,7.478,4.751,-5.015,0.7810,0.5044,1.0550,-0.0122,0.0034,2.437,5.575,-5.000,2.444,4.750,-5.067,0.7818,0.5032,1.0550,-0.0170,0.0035
682,0.1767,7.431,5.732,-5.000,7.485,4.812,-5.001,0.8619,0.4292,1.0688,-0.0115,0.0138,2.426,5.733,-5.000,2.452,4.810,-5.053,0.8635,0.4270,1.0691,-0.0170,0.0141
683,0.1917,7.427,5.713,-5.000,7.492,4.885,-4.987,0.7757,0.5099,1.0713,-0.0108,0.0024,2.420,5.710,-5.000,2.459,4.883,-5.039,0.7731,0.5114,1.0713,-0.0170,0.0022
684,0.2067,7.410,5.856,-5.000,7.496,4.950,-4.979,0.8415,0.4534,1.0813,-0.0097,0.0100,2.405,5.841,-5.000,2.462,4.949,-5.031,0.8280,0.4654,1.0794,-0.0165,0.0081
685,0.2217,7.394,5.954,-5.000,7.497,5.011,-4.978,0.8659,0.4284,1.0945,-0.0078,0.0133,2.394,5.889,-5.000,2.463,5.018,-5.032,0.8052,0.4856,1.0845,-0.0146,0.0051
686,0.2367,7.380,6.012,-5.000,7.497,5.075,-4.986,0.8536,0.4432,1.1056,-0.0045,0.0110,2.371,6.062,-5.000,2.462,5.074,-5.040,0.8994,0.3928,1.1032,-0.0115,0.0188
687,0.2517,7.355,6.152,-5.000,7.495,5.129,-4.997,0.9162,0.3778,1.1270,-0.0015,0.0215,2.356,6.118,-5.000,2.460,5.133,-5.053,0.8851,0.4103,1.1185,-0.0072,0.0152
688,0.2667,7.348,6.151,-5.000,7.491,5.194,-5.010,0.8520,0.4459,1.1366,0.0020,0.0096,2.340,6.173,-5.000,2.455,5.194,-5.066,0.8714,0.4264,1.1312,-0.0030,0.0127
689,0.2817,7.330,6.224,-5.000,7.485,5.258,-5.020,0.8534,0.4446,1.1461,0.0048,0.0095,2.337,6.128,-5.000,2.448,5.268,-5.077,0.7667,0.5216,1.1315,0.0007,0.0003
690,0.2967,7.321,6.235,-5.000,7.477,5.329,-5.022,0.8000,0.4924,1.1491,0.0072,0.0031,2.324,6.159,-5.000,2.438,5.344,-5.078,0.7293,0.5643,1.1285,0.0033,-0.0030
691,0.3117,7.311,6.251,-5.000,7.466,5.404,-5.016,0.7501,0.5414,1.1476,0.0089,-0.0015,2.312,6.179,-5.000,2.425,5.426,-5.069,0.6802,0.6164,1.1198,0.0053,-0.0086
692,0.3267,7.305,6.246,-5.000,7.452,5.487,-5.001,0.6789,0.6177,1.1383,0.0097,-0.0094,2.293,6.251,-5.000,2.412,5.508,-5.053,0.6772,0.6190,1.1110,0.0068,-0.0088
693,0.3417,7.272,6.375,-5.000,7.438,5.563,-4.984,0.7295,0.5642,1.1351,0.0090,-0.0031,2.277,6.292,-5.000,2.398,5.594,-5.035,0.6454,0.6459,1.0980,0.0069,-0.0131
694,0.3567,7.264,6.384,-5.000,7.423,5.646,-4.970,0.6710,0.6253,1.1250,0.0067,-0.0101,2.245,6.427,-5.000,2.385,5.671,-5.022,0.7029,0.5913,1.0930,0.0056,-0.0049
695,0.3717,7.233,6.494,-5.000,7.409,5.725,-4.965,0.7052,0.5912,1.1198,0.0039,-0.0053,2.233,6.443,-5.000,2.370,5.756,-5.015,0.6478,0.6443,1.0809,0.0034,-0.0121
696,0.3867,7.227,6.491,-5.000,7.394,5.813,-4.969,0.6322,0.6561,1.1044,0.0010,-0.0154,2.187,6.622,-5.000,2.358,5.829,-5.017,0.7508,0.5339,1.0808,0.0010,-0.0001
697,0.4017,7.198,6.589,-5.000,7.378,5.898,-4.982,0.6538,0.6401,1.0928,-0.0012,-0.0116,2.191,6.569,-5.000,2.343,5.916,-5.026,0.6281,0.6588,1.0663,-0.0022,-0.0145
698,0.4167,7.175,6.655,-5.000,7.362,5.983,-5.000,0.6461,0.6455,1.0804,-0.0035,-0.0123,2.155,6.693,-5.000,2.328,5.996,-5.038,0.6781,0.6164,1.0593,-0.0052,-0.0070
699,0.4317,7.143,6.750,-5.000,7.346,6.065,-5.018,0.6666,0.6282,1.0714,-0.0061,-0.0091,2.137,6.734,-5.000,2.313,6.080,-5.051,0.6458,0.6448,1.0480,-0.0085,-0.0113
700,0.4467,7.115,6.825,-5.000,7.330,6.147,-5.030,0.6693,0.6251,1.0630,-0.0085,-0.0084,2.085,6.895,-5.000,2.299,6.153,-5.058,0.7372,0.5448,1.0475,-0.0108,-0.0005
701,0.4617,7.046,7.019,-5.000,7.317,6.216,-5.030,0.7942,0.4944,1.0674,-0.0098,0.0044,2.062,6.950,-5.000,2.284,6.228,-5.058,0.7222,0.5623,1.0457,-0.0124,-0.0019
702,0.4767,7.027,7.057,-5.000,7.302,6.288,-5.019,0.7645,0.5196,1.0688,-0.0097,0.0015,2.005,7.103,-5.000,2.270,6.294,-5.050,0.8090,0.4816,1.0521,-0.0131,0.0065
703,0.4917,6.964,7.212,-5.000,7.289,6.349,-5.004,0.8529,0.4409,1.0807,-0.0093,0.0119,1.960,7.210,-5.000,2.255,6.355,-5.039,0.8507,0.4408,1.0644,-0.0136,0.0122
704,0.5067,6.948,7.234,-5.000,7.271,6.416,-4.987,0.8093,0.4830,1.0862,-0.0089,0.0055,1.963,7.176,-5.000,2.236,6.426,-5.027,0.7499,0.5317,1.0646,-0.0142,0.0002
705,0.5217,6.934,7.251,-5.000,7.250,6.487,-4.975,0.7599,0.5248,1.0868,-0.0083,0.0006,1.931,7.240,-5.000,2.212,6.496,-5.021,0.7466,0.5357,1.0645,-0.0148,-0.0001
706,0.5367,6.868,7.392,-5.000,7.228,6.549,-4.972,0.8362,0.4591,1.0955,-0.0072,0.0087,1.854,7.412,-5.000,2.189,6.553,-5.022,0.8555,0.4371,1.0769,-0.0144,0.0124
707,0.5517,6.808,7.508,-5.000,7.206,6.603,-4.975,0.8895,0.4051,1.1118,-0.0054,0.0163,1.823,7.457,-5.000,2.161,6.612,-5.031,0.8381,0.4566,1.0862,-0.0119,0.0093
