tick,theta,d1_x_cmd,d1_y_cmd,d1_z_cmd,d1_x_act,d1_y_act,d1_z_act,d1_alpha,d1_beta,d1_e_p,d1_e_a,d1_de_p,d2_x_cmd,d2_y_cmd,d2_z_cmd,d2_x_act,d2_y_act,d2_z_act,d2_alpha,d2_beta,d2_e_p,d2_e_a,d2_de_p
652,0.5517,6.955,6.914,-5.000,7.155,6.198,-4.990,0.5037,0.6258,1.4773,-0.0039,0.0030,1.943,6.915,-5.000,2.129,6.205,-4.992,0.5016,0.6285,1.4632,-0.0120,0.0002
653,0.5667,6.924,6.980,-5.000,7.134,6.264,-4.986,0.5041,0.6254,1.4797,-0.0028,0.0024,1.913,6.980,-5.000,2.110,6.269,-4.990,0.5023,0.6274,1.4684,-0.0096,0.0052
654,0.5817,6.893,7.042,-5.000,7.114,6.321,-4.989,0.5056,0.6240,1.4918,-0.0014,0.0122,1.882,7.041,-5.000,2.089,6.322,-4.995,0.5043,0.6255,1.4835,-0.0069,0.0151
655,0.5967,6.861,7.101,-5.000,7.094,6.369,-4.996,0.5081,0.6213,1.5116,0.0001,0.0198,1.848,7.100,-5.000,2.066,6.370,-5.007,0.5068,0.6228,1.5019,-0.0038,0.0184
656,0.6117,6.828,7.161,-5.000,7.072,6.420,-5.006,0.5101,0.6184,1.5276,0.0022,0.0160,1.812,7.158,-5.000,2.038,6.417,-5.023,0.5093,0.6198,1.5207,-0.0001,0.0189
657,0.6267,6.792,7.221,-5.000,7.046,6.477,-5.017,0.5114,0.6164,1.5377,0.0044,0.0100,1.773,7.217,-5.000,2.006,6.470,-5.039,0.5107,0.6174,1.5321,0.0038,0.0114
658,0.6417,6.757,7.281,-5.000,7.022,6.532,-5.023,0.5128,0.6146,1.5492,0.0062,0.0116,1.734,7.275,-5.000,1.974,6.523,-5.049,0.5119,0.6156,1.5427,0.0066,0.0106
659,0.6567,6.721,7.344,-5.000,6.996,6.596,-5.022,0.5132,0.6134,1.5521,0.0074,0.0029,1.694,7.337,-5.000,1.939,6.587,-5.050,0.5117,0.6154,1.5420,0.0084,-0.0007
660,0.6717,6.685,7.406,-5.000,6.971,6.662,-5.013,0.5133,0.6135,1.5525,0.0080,0.0003,1.654,7.398,-5.000,1.907,6.648,-5.041,0.5122,0.6148,1.5444,0.0089,0.0023
661,0.6867,6.648,7.467,-5.000,6.946,6.724,-5.001,0.5138,0.6127,1.5575,0.0083,0.0050,1.616,7.456,-5.000,1.879,6.704,-5.028,0.5132,0.6138,1.5529,0.0087,0.0085
662,0.7017,6.610,7.528,-5.000,6.917,6.791,-4.987,0.5131,0.6132,1.5560,0.0089,-0.0015,1.576,7.516,-5.000,1.847,6.769,-5.013,0.5123,0.6140,1.5509,0.0082,-0.0020
663,0.7167,6.571,7.588,-5.000,6.891,6.849,-4.979,0.5146,0.6119,1.5641,0.0095,0.0082,1.536,7.577,-5.000,1.817,6.831,-5.002,0.5134,0.6132,1.5534,0.0074,0.0024
664,0.7317,6.532,7.647,-5.000,6.858,6.921,-4.976,0.5117,0.6142,1.5569,0.0094,-0.0073,1.496,7.637,-5.000,1.786,6.895,-4.998,0.5132,0.6135,1.5527,0.0059,-0.0006
665,0.7467,6.491,7.710,-5.000,6.828,6.992,-4.981,0.5113,0.6149,1.5509,0.0080,-0.0059,1.456,7.697,-5.000,1.754,6.969,-5.002,0.5097,0.6176,1.5419,0.0033,-0.0108
666,0.7617,6.452,7.772,-5.000,6.796,7.074,-4.994,0.5072,0.6204,1.5339,0.0053,-0.0170,1.416,7.760,-5.000,1.723,7.048,-5.012,0.5074,0.6207,1.5278,-0.0005,-0.0141
667,0.7767,6.411,7.838,-5.000,6.769,7.147,-5.008,0.5093,0.6182,1.5291,0.0024,-0.0048,1.376,7.823,-5.000,1.698,7.115,-5.024,0.5096,0.6178,1.5265,-0.0039,-0.0013
668,0.7917,6.371,7.900,-5.000,6.739,7.223,-5.023,0.5071,0.6212,1.5190,-0.0006,-0.0100,1.337,7.882,-5.000,1.668,7.192,-5.037,0.5055,0.6223,1.5146,-0.0077,-0.0119
669,0.8067,6.329,7.962,-5.000,6.706,7.300,-5.034,0.5052,0.6233,1.5078,-0.0029,-0.0112,1.295,7.945,-5.000,1.641,7.260,-5.045,0.5072,0.6205,1.5126,-0.0103,-0.0020
670,0.8217,6.284,8.023,-5.000,6.675,7.365,-5.035,0.5077,0.6207,1.5082,-0.0043,0.0004,1.253,8.002,-5.000,1.610,7.329,-5.045,0.5055,0.6218,1.5076,-0.0122,-0.0050
671,0.8367,6.240,8.080,-5.000,6.640,7.431,-5.027,0.5063,0.6218,1.5050,-0.0048,-0.0032,1.209,8.061,-5.000,1.579,7.391,-5.037,0.5076,0.6208,1.5095,-0.0131,0.0019
672,0.8517,6.194,8.137,-5.000,6.606,7.493,-5.015,0.5076,0.6208,1.5073,-0.0047,0.0023,1.165,8.117,-5.000,1.547,7.452,-5.023,0.5078,0.6205,1.5115,-0.0131,0.0020
673,0.8667,6.148,8.192,-5.000,6.572,7.553,-5.002,0.5079,0.6204,1.5097,-0.0042,0.0024,1.120,8.173,-5.000,1.516,7.513,-5.009,0.5082,0.6199,1.5140,-0.0123,0.0025
674,0.8817,6.101,8.246,-5.000,6.537,7.612,-4.993,0.5084,0.6199,1.5136,-0.0036,0.0038,1.075,8.227,-5.000,1.484,7.572,-4.999,0.5088,0.6191,1.5183,-0.0106,0.0044
675,0.8967,6.051,8.299,-5.000,6.497,7.670,-4.989,0.5087,0.6195,1.5150,-0.0024,0.0014,1.027,8.280,-5.000,1.449,7.630,-4.998,0.5092,0.6186,1.5210,-0.0083,0.0026
676,0.9117,6.001,8.348,-5.000,6.458,7.719,-4.992,0.5098,0.6185,1.5245,-0.0011,0.0095,0.979,8.329,-5.000,1.414,7.678,-5.005,0.5107,0.6173,1.5330,-0.0059,0.0120
677,0.9267,5.950,8.395,-5.000,6.418,7.764,-5.001,0.5113,0.6167,1.5363,0.0006,0.0118,0.928,8.376,-5.000,1.376,7.721,-5.017,0.5126,0.6151,1.5478,-0.0030,0.0148
678,0.9417,5.898,8.440,-5.000,6.380,7.804,-5.010,0.5134,0.6143,1.5539,0.0023,0.0176,0.876,8.421,-5.000,1.337,7.761,-5.033,0.5147,0.6126,1.5627,-0.0000,0.0149
679,0.9567,5.844,8.486,-5.000,6.334,7.851,-5.021,0.5144,0.6123,1.5606,0.0042,0.0067,0.823,8.466,-5.000,1.294,7.804,-5.047,0.5161,0.6105,1.5742,0.0029,0.0115
680,0.9717,5.791,8.532,-5.000,6.292,7.896,-5.028,0.5155,0.6110,1.5705,0.0058,0.0099,0.768,8.514,-5.000,1.247,7.857,-5.056,0.5163,0.6097,1.5748,0.0051,0.0006
681,0.9867,5.736,8.579,-5.000,6.247,7.948,-5.028,0.5160,0.6099,1.5736,0.0069,0.0031,0.715,8.561,-5.000,1.199,7.914,-5.054,0.5146,0.6110,1.5709,0.0060,-0.0038
682,1.0017,5.682,8.626,-5.000,6.202,8.000,-5.019,0.5163,0.6094,1.5760,0.0075,0.0024,0.659,8.609,-5.000,1.155,7.967,-5.044,0.5159,0.6101,1.5722,0.0060,0.0013
683,1.0167,5.628,8.671,-5.000,6.160,8.048,-5.007,0.5171,0.6086,1.5835,0.0078,0.0075,0.606,8.654,-5.000,1.114,8.015,-5.030,0.5168,0.6092,1.5800,0.0059,0.0078
684,1.0317,5.573,8.715,-5.000,6.116,8.096,-4.995,0.5180,0.6075,1.5901,0.0086,0.0067,0.551,8.700,-5.000,1.066,8.072,-5.014,0.5153,0.6101,1.5764,0.0059,-0.0036
685,1.0467,5.517,8.759,-5.000,6.071,8.146,-4.986,0.5185,0.6066,1.5943,0.0094,0.0042,0.495,8.747,-5.000,1.022,8.126,-5.004,0.5165,0.6094,1.5767,0.0054,0.0003
686,1.0617,5.461,8.803,-5.000,6.020,8.204,-4.983,0.5160,0.6086,1.5883,0.0095,-0.0060,0.442,8.794,-5.000,0.974,8.190,-5.000,0.5134,0.6127,1.5679,0.0038,-0.0088
687,1.0767,5.404,8.850,-5.000,5.971,8.263,-4.988,0.5156,0.6093,1.5831,0.0083,-0.0052,0.387,8.844,-5.000,0.931,8.254,-5.004,0.5136,0.6129,1.5623,0.0013,-0.0056
688,1.0917,5.348,8.897,-5.000,5.917,8.332,-5.000,0.5118,0.6143,1.5678,0.0057,-0.0154,0.334,8.893,-5.000,0.885,8.327,-5.013,0.5101,0.6170,1.5489,-0.0022,-0.0134
689,1.1067,5.288,8.946,-5.000,5.870,8.391,-5.013,0.5143,0.6117,1.5651,0.0032,-0.0027,0.277,8.943,-5.000,0.846,8.388,-5.023,0.5130,0.6139,1.5495,-0.0051,0.0006
690,1.1217,5.230,8.991,-5.000,5.819,8.452,-5.026,0.5126,0.6142,1.5573,0.0006,-0.0077,0.225,8.990,-5.000,0.800,8.456,-5.034,0.5093,0.6174,1.5403,-0.0080,-0.0092
691,1.1367,5.170,9.035,-5.000,5.762,8.512,-5.034,0.5106,0.6166,1.5469,-0.0015,-0.0104,0.166,9.038,-5.000,0.756,8.515,-5.038,0.5117,0.6157,1.5404,-0.0100,0.0001
692,1.1517,5.107,9.077,-5.000,5.709,8.562,-5.031,0.5123,0.6145,1.5459,-0.0027,-0.0010,0.109,9.081,-5.000,0.712,8.571,-5.036,0.5119,0.6152,1.5424,-0.0111,0.0020
693,1.1667,5.046,9.116,-5.000,5.651,8.614,-5.019,0.5104,0.6167,1.5399,-0.0033,-0.0060,0.052,9.121,-5.000,0.669,8.620,-5.028,0.5128,0.6141,1.5504,-0.0116,0.0080
694,1.1817,4.983,9.156,-5.000,5.598,8.663,-5.005,0.5119,0.6154,1.5401,-0.0033,0.0002,-0.007,9.161,-5.000,0.616,8.676,-5.014,0.5105,0.6154,1.5457,-0.0115,-0.0047
695,1.1967,4.922,9.194,-5.000,5.546,8.711,-4.992,0.5121,0.6151,1.5414,-0.0030,0.0014,-0.069,9.202,-5.000,0.560,8.731,-5.001,0.5099,0.6163,1.5407,-0.0107,-0.0050
696,1.2117,4.860,9.230,-5.000,5.494,8.755,-4.983,0.5125,0.6147,1.5451,-0.0025,0.0036,-0.133,9.240,-5.000,0.508,8.777,-4.994,0.5120,0.6150,1.5429,-0.0093,0.0022
697,1.2267,4.796,9.264,-5.000,5.437,8.798,-4.981,0.5126,0.6144,1.5455,-0.0018,0.0004,-0.196,9.275,-5.000,0.449,8.822,-4.995,0.5114,0.6155,1.5415,-0.0074,-0.0013
698,1.2417,4.732,9.295,-5.000,5.382,8.834,-4.987,0.5135,0.6137,1.5526,-0.0007,0.0072,-0.262,9.305,-5.000,0.393,8.857,-5.003,0.5127,0.6144,1.5480,-0.0053,0.0065
699,1.2567,4.666,9.324,-5.000,5.322,8.869,-4.998,0.5138,0.6130,1.5546,0.0008,0.0020,-0.328,9.333,-5.000,0.335,8.887,-5.016,0.5138,0.6133,1.5554,-0.0029,0.0074
700,1.2717,4.602,9.351,-5.000,5.269,8.897,-5.010,0.5151,0.6118,1.5666,0.0023,0.0120,-0.397,9.359,-5.000,0.269,8.917,-5.032,0.5141,0.6126,1.5563,0.0000,0.0009
701,1.2867,4.535,9.379,-5.000,5.211,8.930,-5.021,0.5158,0.6104,1.5717,0.0040,0.0051,-0.463,9.385,-5.000,0.212,8.944,-5.044,0.5150,0.6117,1.5654,0.0024,0.0090
702,1.3017,4.469,9.407,-5.000,5.148,8.968,-5.027,0.5148,0.6108,1.5697,0.0055,-0.0019,-0.530,9.411,-5.000,0.143,8.981,-5.050,0.5127,0.6136,1.5591,0.0045,-0.0063
703,1.3167,4.402,9.435,-5.000,5.090,9.005,-5.025,0.5159,0.6100,1.5726,0.0063,0.0029,-0.599,9.439,-5.000,0.074,9.021,-5.046,0.5110,0.6156,1.5506,0.0054,-0.0085
704,1.3317,4.336,9.463,-5.000,5.031,9.041,-5.017,0.5162,0.6096,1.5753,0.0068,0.0026,-0.669,9.468,-5.000,0.010,9.059,-5.034,0.5120,0.6145,1.5481,0.0055,-0.0025
705,1.3467,4.269,9.489,-5.000,4.968,9.080,-5.004,0.5148,0.6105,1.5724,0.0075,-0.0029,-0.737,9.494,-5.000,-0.049,9.092,-5.018,0.5133,0.6135,1.5522,0.0056,0.0041
706,1.3617,4.201,9.516,-5.000,4.903,9.119,-4.993,0.5139,0.6115,1.5684,0.0087,-0.0040,-0.804,9.518,-5.000,-0.119,9.130,-5.002,0.5103,0.6165,1.5442,0.0059,-0.0080
707,1.3767,4.132,9.542,-5.000,4.842,9.156,-4.988,0.5154,0.6109,1.5688,0.0094,0.0003,-0.874,9.545,-5.000,-0.183,9.167,-4.991,0.5110,0.6157,1.5414,0.0057,-0.0028
708,1.3917,4.065,9.568,-5.000,4.780,9.195,-4.989,0.5144,0.6114,1.5671,0.0094,-0.0017,-0.942,9.572,-5.000,-0.252,9.211,-4.988,0.5083,0.6191,1.5313,0.0045,-0.0100
709,1.4067,3.998,9.595,-5.000,4.717,9.238,-4.996,0.5133,0.6123,1.5632,0.0083,-0.0038,-1.011,9.601,-5.000,-0.314,9.256,-4.993,0.5094,0.6182,1.5276,0.0022,-0.0037
710,1.4217,3.931,9.623,-5.000,4.649,9.287,-5.009,0.5106,0.6160,1.5519,0.0058,-0.0113,-1.079,9.629,-5.000,-0.380,9.305,-5.004,0.5073,0.6210,1.5187,-0.0010,-0.0089
711,1.4367,3.860,9.651,-5.000,4.585,9.333,-5.023,0.5117,0.6150,1.5476,0.0034,-0.0044,-1.148,9.658,-5.000,-0.440,9.350,-5.016,0.5086,0.6192,1.5178,-0.0042,-0.0009
712,1.4517,3.792,9.676,-5.000,4.528,9.372,-5.034,0.5133,0.6137,1.5511,0.0014,0.0036,-1.214,9.681,-5.000,-0.495,9.387,-5.026,0.5097,0.6182,1.5250,-0.0067,0.0072
713,1.4667,3.723,9.699,-5.000,4.458,9.413,-5.040,0.5110,0.6164,1.5439,-0.0003,-0.0073,-1.282,9.704,-5.000,-0.560,9.426,-5.031,0.5080,0.6191,1.5217,-0.0090,-0.0033
714,1.4817,3.651,9.720,-5.000,4.393,9.446,-5.036,0.5122,0.6148,1.5434,-0.0013,-0.0005,-1.353,9.724,-5.000,-0.623,9.458,-5.029,0.5096,0.6181,1.5243,-0.0102,0.0026
715,1.4967,3.581,9.738,-5.000,4.321,9.480,-5.024,0.5100,0.6174,1.5368,-0.0018,-0.0066,-1.422,9.742,-5.000,-0.692,9.491,-5.019,0.5075,0.6195,1.5204,-0.0107,-0.0039
716,1.5117,3.508,9.757,-5.000,4.255,9.511,-5.009,0.5115,0.6158,1.5370,-0.0017,0.0001,-1.494,9.760,-5.000,-0.763,9.523,-5.005,0.5067,0.6205,1.5155,-0.0106,-0.0049
717,1.5267,3.438,9.773,-5.000,4.185,9.542,-4.995,0.5102,0.6173,1.5331,-0.0011,-0.0038,-1.566,9.775,-5.000,-0.824,9.547,-4.995,0.5093,0.6186,1.5224,-0.0098,0.0069
718,1.5417,3.366,9.787,-5.000,4.121,9.567,-4.988,0.5116,0.6160,1.5373,-0.0004,0.0042,-1.637,9.788,-5.000,-0.892,9.570,-4.989,0.5095,0.6183,1.5234,-0.0085,0.0010
719,1.5567,3.296,9.798,-5.000,4.057,9.587,-4.986,0.5123,0.6152,1.5428,0.0003,0.0055,-1.710,9.796,-5.000,-0.968,9.587,-4.990,0.5076,0.6199,1.5188,-0.0067,-0.0046
720,1.5717,3.224,9.806,-5.000,3.992,9.602,-4.992,0.5130,0.6142,1.5489,0.0012,0.0061,-1.785,9.802,-5.000,-1.039,9.596,-4.999,0.5093,0.6186,1.5206,-0.0046,0.0018
721,1.5867,3.151,9.811,-5.000,3.920,9.614,-5.004,0.5129,0.6139,1.5487,0.0025,-0.0003,-1.860,9.803,-5.000,-1.116,9.601,-5.013,0.5079,0.6201,1.5165,-0.0017,-0.0041
722,1.6017,3.080,9.815,-5.000,3.858,9.622,-5.016,0.5141,0.6129,1.5585,0.0040,0.0098,-1.933,9.804,-5.000,-1.183,9.603,-5.026,0.5097,0.6185,1.5230,0.0008,0.0065
723,1.6167,3.008,9.818,-5.000,3.789,9.631,-5.027,0.5145,0.6119,1.5615,0.0056,0.0029,-2.007,9.805,-5.000,-1.258,9.608,-5.039,0.5088,0.6188,1.5212,0.0033,-0.0018
724,1.6317,2.936,9.821,-5.000,3.714,9.643,-5.032,0.5128,0.6132,1.5578,0.0071,-0.0037,-2.080,9.807,-5.000,-1.340,9.619,-5.044,0.5055,0.6226,1.5109,0.0052,-0.0103
725,1.6467,2.861,9.826,-5.000,3.645,9.656,-5.029,0.5142,0.6122,1.5598,0.0079,0.0020,-2.156,9.810,-5.000,-1.421,9.632,-5.040,0.5040,0.6245,1.5002,0.0060,-0.0107
726,1.6617,2.790,9.828,-5.000,3.571,9.670,-5.018,0.5123,0.6135,1.5559,0.0084,-0.0039,-2.232,9.812,-5.000,-1.496,9.642,-5.027,0.5050,0.6233,1.4966,0.0061,-0.0036
727,1.6767,2.715,9.831,-5.000,3.501,9.681,-5.003,0.5138,0.6128,1.5571,0.0093,0.0012,-2.306,9.813,-5.000,-1.564,9.650,-5.013,0.5066,0.6221,1.4999,0.0062,0.0034
728,1.6917,2.642,9.832,-5.000,3.430,9.693,-4.989,0.5138,0.6129,1.5571,0.0105,0.0000,-2.378,9.812,-5.000,-1.637,9.657,-4.998,0.5053,0.6229,1.4975,0.0063,-0.0025
729,1.7067,2.571,9.833,-5.000,3.353,9.708,-4.979,0.5106,0.6154,1.5499,0.0114,-0.0073,-2.451,9.811,-5.000,-1.716,9.667,-4.989,0.5030,0.6258,1.4889,0.0060,-0.0086
730,1.7217,2.496,9.837,-5.000,3.281,9.725,-4.977,0.5118,0.6146,1.5479,0.0111,-0.0019,-2.526,9.813,-5.000,-1.795,9.681,-4.989,0.5021,0.6271,1.4806,0.0046,-0.0083
731,1.7367,2.424,9.841,-5.000,3.209,9.746,-4.984,0.5117,0.6148,1.5461,0.0092,-0.0019,-2.601,9.815,-5.000,-1.865,9.697,-4.996,0.5038,0.6254,1.4797,0.0023,-0.0009
732,1.7517,2.351,9.845,-5.000,3.138,9.769,-4.996,0.5121,0.6148,1.5452,0.0062,-0.0009,-2.673,9.818,-5.000,-1.938,9.716,-5.008,0.5026,0.6270,1.4754,-0.0010,-0.0043
733,1.7667,2.278,9.849,-5.000,3.068,9.790,-5.010,0.5126,0.6145,1.5454,0.0031,0.0002,-2.743,9.818,-5.000,-1.998,9.730,-5.019,0.5047,0.6249,1.4853,-0.0038,0.0098
734,1.7817,2.205,9.849,-5.000,2.997,9.807,-5.022,0.5127,0.6143,1.5457,0.0006,0.0003,-2.814,9.817,-5.000,-2.068,9.743,-5.030,0.5048,0.6244,1.4861,-0.0067,0.0009
735,1.7967,2.133,9.846,-5.000,2.919,9.818,-5.027,0.5106,0.6167,1.5399,-0.0012,-0.0059,-2.884,9.812,-5.000,-2.132,9.750,-5.034,0.5056,0.6235,1.4932,-0.0085,0.0070
736,1.8117,2.059,9.839,-5.000,2.847,9.822,-5.023,0.5119,0.6153,1.5400,-0.0021,0.0002,-2.956,9.805,-5.000,-2.202,9.753,-5.030,0.5058,0.6231,1.4947,-0.0098,0.0015
737,1.8267,1.986,9.831,-5.000,2.769,9.826,-5.012,0.5099,0.6175,1.5346,-0.0022,-0.0055,-3.024,9.797,-5.000,-2.261,9.755,-5.020,0.5072,0.6216,1.5069,-0.0103,0.0122
738,1.8417,1.912,9.823,-5.000,2.698,9.828,-4.999,0.5114,0.6160,1.5356,-0.0019,0.0011,-3.094,9.788,-5.000,-2.326,9.758,-5.007,0.5081,0.6201,1.5135,-0.0100,0.0067
739,1.8567,1.841,9.813,-5.000,2.627,9.830,-4.988,0.5116,0.6158,1.5378,-0.0015,0.0021,-3.164,9.778,-5.000,-2.390,9.759,-4.996,0.5091,0.6190,1.5205,-0.0090,0.0070
740,1.8717,1.769,9.802,-5.000,2.557,9.830,-4.981,0.5120,0.6154,1.5403,-0.0008,0.0026,-3.235,9.766,-5.000,-2.460,9.756,-4.990,0.5094,0.6185,1.5219,-0.0071,0.0014
741,1.8867,1.698,9.787,-5.000,2.482,9.823,-4.981,0.5110,0.6164,1.5373,0.0001,-0.0031,-3.307,9.750,-5.000,-2.531,9.747,-4.994,0.5095,0.6185,1.5220,-0.0049,0.0002
742,1.9017,1.626,9.769,-5.000,2.413,9.812,-4.986,0.5119,0.6155,1.5399,0.0014,0.0027,-3.377,9.730,-5.000,-2.598,9.732,-5.005,0.5101,0.6178,1.5261,-0.0026,0.0041
743,1.9167,1.557,9.750,-5.000,2.350,9.798,-4.995,0.5128,0.6146,1.5477,0.0028,0.0078,-3.447,9.709,-5.000,-2.667,9.714,-5.020,0.5105,0.6173,1.5287,-0.0000,0.0026
744,1.9317,1.487,9.728,-5.000,2.274,9.780,-5.006,0.5110,0.6158,1.5432,0.0048,-0.0045,-3.517,9.686,-5.000,-2.736,9.695,-5.036,0.5106,0.6170,1.5297,0.0026,0.0010
745,1.9467,1.416,9.707,-5.000,2.205,9.765,-5.013,0.5123,0.6147,1.5445,0.0066,0.0013,-3.587,9.665,-5.000,-2.806,9.681,-5.048,0.5105,0.6171,1.5300,0.0048,0.0003
746,1.9617,1.346,9.685,-5.000,2.130,9.751,-5.016,0.5105,0.6160,1.5408,0.0079,-0.0037,-3.656,9.647,-5.000,-2.881,9.672,-5.053,0.5082,0.6192,1.5245,0.0061,-0.0055
747,1.9767,1.275,9.664,-5.000,2.062,9.739,-5.011,0.5120,0.6149,1.5432,0.0087,0.0024,-3.727,9.629,-5.000,-2.956,9.666,-5.045,0.5079,0.6196,1.5201,0.0062,-0.0044
748,1.9917,1.207,9.642,-5.000,1.988,9.724,-5.001,0.5103,0.6161,1.5398,0.0093,-0.0034,-3.798,9.611,-5.000,-3.024,9.660,-5.030,0.5094,0.6184,1.5221,0.0059,0.0021
749,2.0067,1.136,9.619,-5.000,1.920,9.709,-4.990,0.5117,0.6155,1.5410,0.0100,0.0012,-3.865,9.592,-5.000,-3.087,9.654,-5.014,0.5103,0.6175,1.5295,0.0058,0.0073
750,2.0217,1.069,9.596,-5.000,1.855,9.696,-4.982,0.5124,0.6146,1.5467,0.0109,0.0057,-3.933,9.573,-5.000,-3.161,9.648,-4.998,0.5085,0.6189,1.5249,0.0055,-0.0046
751,2.0367,1.002,9.573,-5.000,1.778,9.682,-4.978,0.5091,0.6172,1.5392,0.0115,-0.0074,-4.003,9.554,-5.000,-3.230,9.644,-4.989,0.5101,0.6176,1.5268,0.0047,0.0019
752,2.0517,0.931,9.551,-5.000,1.699,9.673,-4.982,0.5080,0.6187,1.5311,0.0108,-0.0081,-4.071,9.536,-5.000,-3.297,9.644,-4.988,0.5106,0.6171,1.5304,0.0029,0.0036
753,2.0667,0.859,9.531,-5.000,1.626,9.669,-4.991,0.5097,0.6175,1.5296,0.0086,-0.0015,-4.140,9.519,-5.000,-3.368,9.647,-4.995,0.5108,0.6168,1.5311,-0.0002,0.0007
754,2.0817,0.791,9.511,-5.000,1.559,9.668,-5.004,0.5111,0.6164,1.5352,0.0058,0.0056,-4.206,9.502,-5.000,-3.433,9.650,-5.005,0.5117,0.6160,1.5393,-0.0033,0.0082
755,2.0967,0.722,9.492,-5.000,1.481,9.667,-5.020,0.5094,0.6181,1.5301,0.0023,-0.0051,-4.272,9.484,-5.000,-3.496,9.651,-5.016,0.5127,0.6145,1.5487,-0.0063,0.0094
756,2.1117,0.652,9.470,-5.000,1.410,9.661,-5.030,0.5108,0.6168,1.5312,-0.0004,0.0011,-4.339,9.462,-5.000,-3.564,9.648,-5.025,0.5133,0.6134,1.5532,-0.0088,0.0045
757,2.1267,0.584,9.444,-5.000,1.339,9.649,-5.034,0.5108,0.6167,1.5318,-0.0022,0.0006,-4.404,9.438,-5.000,-3.627,9.639,-5.028,0.5142,0.6123,1.5617,-0.0102,0.0084
758,2.1417,0.518,9.416,-5.000,1.264,9.632,-5.027,0.5089,0.6187,1.5267,-0.0035,-0.0051,-4.471,9.411,-5.000,-3.696,9.626,-5.023,0.5146,0.6118,1.5632,-0.0111,0.0016
759,2.1567,0.451,9.386,-5.000,1.197,9.615,-5.014,0.5104,0.6172,1.5291,-0.0039,0.0024,-4.535,9.382,-5.000,-3.760,9.612,-5.013,0.5152,0.6109,1.5692,-0.0112,0.0059
760,2.1717,0.385,9.355,-5.000,1.126,9.595,-4.998,0.5096,0.6178,1.5273,-0.0034,-0.0018,-4.598,9.353,-5.000,-3.820,9.598,-5.002,0.5165,0.6095,1.5800,-0.0106,0.0108
761,2.1867,0.321,9.323,-5.000,1.062,9.575,-4.986,0.5108,0.6169,1.5319,-0.0024,0.0046,-4.663,9.322,-5.000,-3.885,9.581,-4.994,0.5172,0.6083,1.5841,-0.0094,0.0041
762,2.2017,0.257,9.287,-5.000,0.994,9.547,-4.979,0.5104,0.6172,1.5305,-0.0010,-0.0015,-4.726,9.289,-5.000,-3.956,9.556,-4.991,0.5157,0.6093,1.5806,-0.0075,-0.0035
763,2.2167,0.195,9.249,-5.000,0.932,9.517,-4.980,0.5111,0.6165,1.5335,0.0005,0.0030,-4.791,9.251,-5.000,-4.023,9.528,-4.996,0.5166,0.6089,1.5798,-0.0051,-0.0007
764,2.2317,0.134,9.209,-5.000,0.870,9.482,-4.987,0.5113,0.6161,1.5355,0.0022,0.0020,-4.853,9.211,-5.000,-4.097,9.490,-5.009,0.5133,0.6129,1.5693,-0.0023,-0.0106
765,2.2467,0.076,9.168,-5.000,0.814,9.449,-4.997,0.5121,0.6153,1.5426,0.0039,0.0071,-4.917,9.169,-5.000,-4.166,9.452,-5.024,0.5134,0.6131,1.5625,0.0004,-0.0068
766,2.2617,0.016,9.126,-5.000,0.748,9.410,-5.009,0.5101,0.6167,1.5380,0.0060,-0.0047,-4.978,9.127,-5.000,-4.236,9.414,-5.038,0.5119,0.6148,1.5545,0.0030,-0.0080
767,2.2767,-0.045,9.084,-5.000,0.687,9.376,-5.017,0.5117,0.6154,1.5401,0.0077,0.0022,-5.041,9.086,-5.000,-4.313,9.377,-5.049,0.5087,0.6184,1.5409,0.0051,-0.0137
768,2.2917,-0.105,9.044,-5.000,0.622,9.344,-5.018,0.5110,0.6160,1.5389,0.0088,-0.0012,-5.106,9.046,-5.000,-4.383,9.348,-5.050,0.5099,0.6169,1.5364,0.0063,-0.0044
769,2.3067,-0.164,9.004,-5.000,0.563,9.316,-5.012,0.5121,0.6149,1.5446,0.0093,0.0056,-5.168,9.008,-5.000,-4.456,9.319,-5.041,0.5082,0.6191,1.5285,0.0066,-0.0079
770,2.3217,-0.223,8.962,-5.000,0.499,9.284,-4.999,0.5121,0.6150,1.5443,0.0096,-0.0002,-5.229,8.968,-5.000,-4.517,9.294,-5.029,0.5109,0.6166,1.5340,0.0065,0.0055
771,2.3367,-0.281,8.921,-5.000,0.439,9.255,-4.987,0.5127,0.6141,1.5487,0.0102,0.0044,-5.289,8.928,-5.000,-4.582,9.266,-5.014,0.5111,0.6164,1.5345,0.0063,0.0005
772,2.3517,-0.339,8.880,-5.000,0.379,9.226,-4.977,0.5132,0.6134,1.5529,0.0107,0.0042,-5.348,8.887,-5.000,-4.651,9.235,-5.002,0.5092,0.6179,1.5301,0.0057,-0.0044
773,2.3667,-0.396,8.839,-5.000,0.319,9.199,-4.973,0.5138,0.6127,1.5578,0.0106,0.0049,-5.408,8.846,-5.000,-4.714,9.209,-4.997,0.5109,0.6166,1.5334,0.0045,0.0033
774,2.3817,-0.455,8.798,-5.000,0.253,9.173,-4.977,0.5141,0.6125,1.5587,0.0089,0.0009,-5.467,8.805,-5.000,-4.780,9.183,-4.999,0.5111,0.6164,1.5337,0.0020,0.0003
