tick,theta,d1_x_cmd,d1_y_cmd,d1_z_cmd,d1_x_act,d1_y_act,d1_z_act,d1_alpha,d1_beta,d1_e_p,d1_e_a,d1_de_p,d2_x_cmd,d2_y_cmd,d2_z_cmd,d2_x_act,d2_y_act,d2_z_act,d2_alpha,d2_beta,d2_e_p,d2_e_a,d2_de_p
530,-1.1220,4.441,0.393,-5.000,3.975,0.186,-5.001,0.6712,0.5517,0.7596,-0.0080,0.0072,-0.572,0.393,-5.000,-1.024,0.201,-5.001,0.6514,0.5690,0.7527,-0.0013,0.0044
531,-1.1123,4.474,0.408,-5.000,4.018,0.201,-5.002,0.6559,0.5670,0.7633,-0.0083,0.0038,-0.545,0.406,-5.000,-0.980,0.220,-5.001,0.6284,0.5893,0.7536,-0.0025,0.0009
532,-1.1025,4.517,0.427,-5.000,4.061,0.217,-5.003,0.6545,0.5689,0.7663,-0.0080,0.0030,-0.481,0.436,-5.000,-0.940,0.237,-5.001,0.6590,0.5636,0.7586,-0.0034,0.0050
533,-1.0926,4.573,0.454,-5.000,4.102,0.232,-5.004,0.6741,0.5533,0.7723,-0.0073,0.0060,-0.447,0.453,-5.000,-0.896,0.256,-5.001,0.6443,0.5766,0.7607,-0.0040,0.0020
534,-1.0825,4.618,0.475,-5.000,4.144,0.247,-5.004,0.6752,0.5540,0.7778,-0.0063,0.0055,-0.385,0.483,-5.000,-0.856,0.275,-5.001,0.6720,0.5539,0.7670,-0.0043,0.0063
535,-1.0724,4.639,0.485,-5.000,4.191,0.265,-5.005,0.6402,0.5856,0.7785,-0.0048,0.0007,-0.337,0.507,-5.000,-0.817,0.294,-5.001,0.6780,0.5502,0.7736,-0.0042,0.0066
536,-1.0621,4.718,0.524,-5.000,4.233,0.280,-5.006,0.6909,0.5419,0.7858,-0.0033,0.0073,-0.292,0.531,-5.000,-0.776,0.313,-5.002,0.6807,0.5498,0.7798,-0.0037,0.0062
537,-1.0518,4.717,0.523,-5.000,4.283,0.298,-5.006,0.6225,0.6107,0.7843,-0.0015,-0.0015,-0.247,0.555,-5.000,-0.735,0.333,-5.002,0.6822,0.5502,0.7856,-0.0031,0.0058
538,-1.0413,4.791,0.560,-5.000,4.330,0.316,-5.007,0.6621,0.5685,0.7867,0.0001,0.0023,-0.224,0.569,-5.000,-0.688,0.354,-5.003,0.6512,0.5782,0.7869,-0.0021,0.0013
539,-1.0307,4.813,0.571,-5.000,4.381,0.337,-5.007,0.6257,0.6068,0.7855,0.0016,-0.0012,-0.156,0.604,-5.000,-0.645,0.373,-5.004,0.6831,0.5516,0.7920,-0.0012,0.0051
540,-1.0201,4.866,0.601,-5.000,4.430,0.359,-5.006,0.6359,0.5928,0.7854,0.0028,-0.0001,-0.128,0.621,-5.000,-0.598,0.394,-5.004,0.6583,0.5737,0.7936,-0.0004,0.0016
541,-1.0093,4.957,0.652,-5.000,4.470,0.379,-5.005,0.7028,0.5328,0.7938,0.0035,0.0084,-0.041,0.667,-5.000,-0.558,0.411,-5.005,0.7173,0.5220,0.8035,-0.0000,0.0099
542,-0.9984,4.991,0.674,-5.000,4.513,0.403,-5.003,0.6869,0.5496,0.7987,0.0040,0.0049,-0.031,0.675,-5.000,-0.509,0.431,-5.006,0.6669,0.5690,0.8054,0.0003,0.0019
543,-0.9874,5.016,0.691,-5.000,4.559,0.431,-5.001,0.6579,0.5754,0.8000,0.0042,0.0013,0.038,0.713,-5.000,-0.464,0.450,-5.008,0.6989,0.5425,0.8110,0.0003,0.0056
544,-0.9764,5.087,0.735,-5.000,4.601,0.457,-5.000,0.6949,0.5443,0.8056,0.0037,0.0056,0.057,0.726,-5.000,-0.413,0.470,-5.008,0.6589,0.5780,0.8118,0.0003,0.0008
545,-0.9652,5.111,0.754,-5.000,4.647,0.486,-4.998,0.6639,0.5719,0.8071,0.0026,0.0015,0.130,0.768,-5.000,-0.366,0.490,-5.009,0.6966,0.5460,0.8163,0.0003,0.0045
546,-0.9539,5.182,0.799,-5.000,4.690,0.513,-4.996,0.7000,0.5419,0.8127,0.0011,0.0056,0.152,0.782,-5.000,-0.314,0.512,-5.010,0.6589,0.5795,0.8168,0.0001,0.0005
547,-0.9425,5.228,0.832,-5.000,4.733,0.541,-4.994,0.7022,0.5414,0.8181,-0.0008,0.0054,0.229,0.829,-5.000,-0.267,0.533,-5.011,0.7028,0.5419,0.8218,-0.0001,0.0050
548,-0.9311,5.250,0.850,-5.000,4.779,0.572,-4.992,0.6669,0.5723,0.8193,-0.0028,0.0012,0.279,0.862,-5.000,-0.219,0.555,-5.012,0.7072,0.5394,0.8270,-0.0002,0.0052
549,-0.9195,5.326,0.902,-5.000,4.822,0.601,-4.991,0.7110,0.5349,0.8254,-0.0045,0.0061,0.330,0.896,-5.000,-0.173,0.578,-5.014,0.7142,0.5345,0.8329,-0.0003,0.0058
550,-0.9078,5.374,0.937,-5.000,4.865,0.630,-4.989,0.7148,0.5329,0.8315,-0.0059,0.0061,0.354,0.914,-5.000,-0.123,0.605,-5.015,0.6810,0.5634,0.8347,-0.0004,0.0018
551,-0.8961,5.393,0.955,-5.000,4.912,0.662,-4.989,0.6764,0.5664,0.8329,-0.0070,0.0014,0.428,0.966,-5.000,-0.077,0.630,-5.015,0.7214,0.5299,0.8409,-0.0005,0.0062
552,-0.8842,5.468,1.008,-5.000,4.957,0.691,-4.988,0.7174,0.5323,0.8386,-0.0075,0.0057,0.477,1.002,-5.000,-0.031,0.657,-5.015,0.7253,0.5279,0.8471,-0.0004,0.0062
553,-0.8723,5.490,1.029,-5.000,5.005,0.723,-4.988,0.6823,0.5627,0.8403,-0.0074,0.0017,0.498,1.020,-5.000,0.018,0.688,-5.015,0.6880,0.5604,0.8489,-0.0003,0.0018
554,-0.8602,5.586,1.098,-5.000,5.045,0.750,-4.989,0.7553,0.4990,0.8515,-0.0069,0.0112,0.591,1.090,-5.000,0.059,0.715,-5.014,0.7581,0.4995,0.8597,-0.0000,0.0108
555,-0.8481,5.619,1.127,-5.000,5.089,0.779,-4.990,0.7381,0.5183,0.8587,-0.0060,0.0073,0.622,1.117,-5.000,0.104,0.744,-5.014,0.7371,0.5218,0.8660,0.0003,0.0063
556,-0.8359,5.644,1.150,-5.000,5.138,0.809,-4.992,0.7082,0.5450,0.8618,-0.0046,0.0031,0.636,1.131,-5.000,0.154,0.777,-5.013,0.6901,0.5623,0.8672,0.0008,0.0012
557,-0.8236,5.716,1.206,-5.000,5.183,0.837,-4.994,0.7453,0.5146,0.8693,-0.0030,0.0075,0.714,1.194,-5.000,0.201,0.807,-5.013,0.7365,0.5239,0.8727,0.0013,0.0055
558,-0.8112,5.739,1.228,-5.000,5.234,0.867,-4.997,0.7120,0.5440,0.8723,-0.0014,0.0030,0.732,1.211,-5.000,0.252,0.840,-5.011,0.6941,0.5599,0.8740,0.0017,0.0013
559,-0.7987,5.812,1.288,-5.000,5.281,0.895,-4.999,0.7514,0.5118,0.8798,0.0001,0.0075,0.781,1.254,-5.000,0.302,0.874,-5.010,0.6985,0.5562,0.8756,0.0018,0.0016
560,-0.7861,5.836,1.311,-5.000,5.332,0.925,-5.002,0.7194,0.5395,0.8831,0.0015,0.0033,0.860,1.322,-5.000,0.348,0.906,-5.009,0.7481,0.5153,0.8823,0.0019,0.0067
561,-0.7734,5.910,1.374,-5.000,5.379,0.954,-5.004,0.7596,0.5064,0.8910,0.0026,0.0079,0.881,1.343,-5.000,0.397,0.941,-5.008,0.7105,0.5473,0.8846,0.0020,0.0024
562,-0.7607,5.956,1.417,-5.000,5.427,0.983,-5.006,0.7620,0.5059,0.8986,0.0033,0.0076,0.956,1.411,-5.000,0.443,0.975,-5.008,0.7553,0.5107,0.8917,0.0021,0.0071
563,-0.7479,6.003,1.462,-5.000,5.475,1.013,-5.007,0.7646,0.5051,0.9060,0.0037,0.0074,1.019,1.472,-5.000,0.484,1.007,-5.008,0.7841,0.4844,0.9030,0.0023,0.0113
564,-0.7350,6.014,1.476,-5.000,5.527,1.048,-5.007,0.7146,0.5474,0.9078,0.0035,0.0018,1.004,1.464,-5.000,0.535,1.046,-5.009,0.6956,0.5640,0.9033,0.0025,0.0002
565,-0.7220,6.085,1.545,-5.000,5.575,1.083,-5.006,0.7533,0.5160,0.9131,0.0028,0.0053,1.039,1.501,-5.000,0.586,1.088,-5.009,0.6798,0.5830,0.9020,0.0027,-0.0013
566,-0.7089,6.126,1.587,-5.000,5.624,1.120,-5.005,0.7479,0.5210,0.9177,0.0015,0.0046,1.110,1.572,-5.000,0.634,1.128,-5.009,0.7206,0.5418,0.9045,0.0030,0.0025
567,-0.6958,6.169,1.633,-5.000,5.671,1.158,-5.004,0.7465,0.5228,0.9220,-0.0001,0.0043,1.184,1.649,-5.000,0.677,1.166,-5.010,0.7672,0.5040,0.9118,0.0032,0.0073
568,-0.6826,6.212,1.682,-5.000,5.718,1.198,-5.003,0.7463,0.5233,0.9261,-0.0018,0.0041,1.164,1.636,-5.000,0.728,1.213,-5.010,0.6690,0.5988,0.9091,0.0034,-0.0027
569,-0.6693,6.220,1.696,-5.000,5.768,1.243,-5.002,0.6915,0.5749,0.9251,-0.0037,-0.0010,1.247,1.726,-5.000,0.773,1.256,-5.011,0.7319,0.5333,0.9124,0.0034,0.0033
570,-0.6559,6.302,1.787,-5.000,5.813,1.286,-5.002,0.7533,0.5176,0.9298,-0.0053,0.0047,1.255,1.742,-5.000,0.821,1.304,-5.012,0.6770,0.5891,0.9105,0.0034,-0.0019
571,-0.6425,6.347,1.842,-5.000,5.856,1.329,-5.002,0.7594,0.5132,0.9348,-0.0066,0.0051,1.336,1.832,-5.000,0.865,1.349,-5.013,0.7375,0.5288,0.9142,0.0033,0.0037
572,-0.6290,6.357,1.861,-5.000,5.902,1.378,-5.002,0.7103,0.5551,0.9352,-0.0076,0.0004,1.379,1.887,-5.000,0.908,1.395,-5.013,0.7418,0.5258,0.9182,0.0033,0.0040
573,-0.6154,6.436,1.955,-5.000,5.944,1.423,-5.001,0.7709,0.5047,0.9413,-0.0080,0.0060,1.391,1.909,-5.000,0.955,1.444,-5.013,0.6947,0.5689,0.9178,0.0033,-0.0004
574,-0.6017,6.447,1.977,-5.000,5.988,1.471,-5.000,0.7244,0.5434,0.9427,-0.0079,0.0015,1.438,1.969,-5.000,1.001,1.493,-5.013,0.7035,0.5592,0.9182,0.0033,0.0004
575,-0.5880,6.490,2.035,-5.000,6.032,1.521,-4.998,0.7291,0.5395,0.9446,-0.0073,0.0018,1.517,2.066,-5.000,1.045,1.537,-5.014,0.7674,0.5061,0.9245,0.0032,0.0063
576,-0.5742,6.561,2.127,-5.000,6.073,1.567,-4.996,0.7810,0.4979,0.9513,-0.0063,0.0067,1.562,2.128,-5.000,1.087,1.580,-5.014,0.7779,0.4981,0.9320,0.0030,0.0075
577,-0.5604,6.601,2.184,-5.000,6.114,1.613,-4.994,0.7833,0.4968,0.9580,-0.0051,0.0067,1.607,2.190,-5.000,1.129,1.623,-5.014,0.7886,0.4896,0.9408,0.0028,0.0088
578,-0.5465,6.638,2.241,-5.000,6.156,1.659,-4.994,0.7833,0.4975,0.9645,-0.0037,0.0065,1.625,2.222,-5.000,1.173,1.670,-5.015,0.7550,0.5183,0.9451,0.0026,0.0043
579,-0.5325,6.673,2.294,-5.000,6.199,1.706,-4.995,0.7789,0.5015,0.9703,-0.0022,0.0058,1.685,2.307,-5.000,1.215,1.714,-5.016,0.7932,0.4877,0.9537,0.0025,0.0086
580,-0.5185,6.673,2.306,-5.000,6.245,1.758,-4.996,0.7167,0.5555,0.9701,-0.0006,-0.0002,1.689,2.321,-5.000,1.261,1.764,-5.016,0.7350,0.5363,0.9557,0.0026,0.0020
581,-0.5044,6.765,2.436,-5.000,6.284,1.804,-4.997,0.8106,0.4740,0.9802,0.0007,0.0100,1.769,2.438,-5.000,1.299,1.809,-5.015,0.8124,0.4682,0.9671,0.0028,0.0114
582,-0.4902,6.746,2.422,-5.000,6.329,1.858,-4.997,0.7158,0.5588,0.9796,0.0018,-0.0006,1.782,2.467,-5.000,1.340,1.859,-5.015,0.7734,0.5060,0.9722,0.0030,0.0051
583,-0.4760,6.817,2.531,-5.000,6.371,1.908,-4.997,0.7776,0.5037,0.9848,0.0025,0.0051,1.813,2.522,-5.000,1.381,1.911,-5.015,0.7665,0.5119,0.9765,0.0033,0.0043
584,-0.4618,6.818,2.543,-5.000,6.416,1.963,-4.996,0.7167,0.5585,0.9841,0.0028,-0.0006,1.811,2.531,-5.000,1.425,1.969,-5.014,0.6995,0.5775,0.9745,0.0035,-0.0020
585,-0.4475,6.886,2.654,-5.000,6.457,2.015,-4.995,0.7780,0.5037,0.9892,0.0029,0.0050,1.841,2.587,-5.000,1.468,2.029,-5.014,0.6917,0.5865,0.9719,0.0036,-0.0027
586,-0.4331,6.888,2.668,-5.000,6.502,2.071,-4.994,0.7191,0.5566,0.9886,0.0024,-0.0005,1.906,2.699,-5.000,1.507,2.084,-5.013,0.7517,0.5241,0.9748,0.0032,0.0029
587,-0.4187,6.972,2.813,-5.000,6.539,2.119,-4.993,0.8188,0.4680,0.9990,0.0019,0.0103,1.941,2.766,-5.000,1.545,2.141,-5.013,0.7563,0.5205,0.9780,0.0027,0.0033
588,-0.4043,6.954,2.796,-5.000,6.582,2.178,-4.993,0.7228,0.5542,0.9985,0.0011,-0.0005,1.970,2.827,-5.000,1.583,2.198,-5.013,0.7536,0.5231,0.9810,0.0021,0.0029
589,-0.3898,7.012,2.905,-5.000,6.622,2.233,-4.993,0.7751,0.5073,1.0028,0.0002,0.0043,1.998,2.887,-5.000,1.621,2.256,-5.012,0.7470,0.5290,0.9832,0.0018,0.0022
590,-0.3752,7.005,2.904,-5.000,6.665,2.294,-4.992,0.6980,0.5847,0.9999,-0.0010,-0.0029,1.996,2.898,-5.000,1.663,2.319,-5.011,0.6817,0.6003,0.9792,0.0017,-0.0040
591,-0.3607,7.086,3.064,-5.000,6.700,2.349,-4.992,0.8068,0.4822,1.0076,-0.0019,0.0077,2.083,3.064,-5.000,1.698,2.374,-5.010,0.8007,0.4858,0.9869,0.0015,0.0077
592,-0.3460,7.086,3.077,-5.000,6.738,2.409,-4.992,0.7464,0.5319,1.0089,-0.0028,0.0014,2.057,3.030,-5.000,1.739,2.438,-5.009,0.6834,0.5991,0.9830,0.0011,-0.0039
593,-0.3314,7.087,3.092,-5.000,6.778,2.475,-4.992,0.6865,0.5992,1.0046,-0.0034,-0.0043,2.115,3.154,-5.000,1.776,2.497,-5.006,0.7492,0.5275,0.9853,0.0008,0.0024
594,-0.3167,7.140,3.212,-5.000,6.813,2.538,-4.992,0.7453,0.5325,1.0060,-0.0037,0.0014,2.142,3.221,-5.000,1.813,2.558,-5.004,0.7496,0.5273,0.9876,0.0008,0.0023
595,-0.3020,7.139,3.225,-5.000,6.849,2.606,-4.992,0.6823,0.6036,1.0013,-0.0035,-0.0047,2.143,3.238,-5.000,1.852,2.623,-5.001,0.6903,0.5910,0.9844,0.0010,-0.0032
596,-0.2872,7.191,3.353,-5.000,6.881,2.670,-4.993,0.7477,0.5302,1.0030,-0.0030,0.0017,2.172,3.311,-5.000,1.890,2.689,-4.999,0.6953,0.5843,0.9818,0.0017,-0.0026
597,-0.2724,7.191,3.371,-5.000,6.915,2.739,-4.993,0.6903,0.5938,0.9993,-0.0020,-0.0037,2.225,3.445,-5.000,1.924,2.750,-4.998,0.7680,0.5115,0.9859,0.0027,0.0041
598,-0.2576,7.240,3.502,-5.000,6.945,2.804,-4.994,0.7565,0.5227,1.0018,-0.0008,0.0025,2.231,3.474,-5.000,1.959,2.815,-4.998,0.7237,0.5502,0.9859,0.0038,-0.0000
599,-0.2427,7.264,3.580,-5.000,6.974,2.867,-4.994,0.7654,0.5155,1.0051,0.0006,0.0033,2.278,3.607,-5.000,1.989,2.875,-4.998,0.7934,0.4915,0.9925,0.0051,0.0066
600,-0.2279,7.286,3.655,-5.000,7.002,2.931,-4.995,0.7703,0.5114,1.0087,0.0022,0.0037,2.298,3.677,-5.000,2.018,2.936,-4.998,0.7930,0.4921,0.9988,0.0065,0.0063
601,-0.2130,7.305,3.727,-5.000,7.030,2.996,-4.995,0.7714,0.5107,1.0124,0.0037,0.0037,2.315,3.743,-5.000,2.047,2.998,-4.998,0.7877,0.4964,1.0044,0.0080,0.0056
602,-0.1981,7.303,3.740,-5.000,7.059,3.066,-4.996,0.7094,0.5724,1.0103,0.0049,-0.0021,2.329,3.803,-5.000,2.073,3.063,-4.997,0.7766,0.5055,1.0087,0.0096,0.0043
603,-0.1831,7.322,3.814,-5.000,7.088,3.136,-4.997,0.7115,0.5696,1.0084,0.0057,-0.0019,2.320,3.798,-5.000,2.101,3.135,-4.996,0.6951,0.5882,1.0053,0.0113,-0.0034
604,-0.1682,7.358,3.944,-5.000,7.114,3.201,-4.998,0.7723,0.5096,1.0121,0.0060,0.0037,2.333,3.859,-5.000,2.126,3.210,-4.995,0.6811,0.6041,1.0005,0.0126,-0.0048
605,-0.1532,7.386,4.060,-5.000,7.138,3.262,-4.999,0.8186,0.4720,1.0211,0.0061,0.0089,2.384,4.049,-5.000,2.146,3.273,-4.994,0.8051,0.4826,1.0080,0.0131,0.0075
606,-0.1383,7.365,4.016,-5.000,7.164,3.335,-5.000,0.6975,0.5880,1.0176,0.0061,-0.0035,2.384,4.079,-5.000,2.166,3.342,-4.994,0.7605,0.5187,1.0106,0.0129,0.0026
607,-0.1233,7.393,4.140,-5.000,7.187,3.404,-5.002,0.7505,0.5288,1.0190,0.0061,0.0015,2.379,4.096,-5.000,2.185,3.416,-4.994,0.7013,0.5812,1.0078,0.0123,-0.0029
608,-0.1083,7.386,4.140,-5.000,7.211,3.480,-5.004,0.6739,0.6154,1.0130,0.0058,-0.0061,2.405,4.224,-5.000,2.201,3.486,-4.995,0.7580,0.5209,1.0102,0.0115,0.0024
609,-0.0933,7.412,4.270,-5.000,7.232,3.552,-5.006,0.7315,0.5460,1.0129,0.0052,-0.0001,2.398,4.234,-5.000,2.217,3.562,-4.997,0.6908,0.5937,1.0063,0.0105,-0.0039
610,-0.0783,7.422,4.345,-5.000,7.252,3.623,-5.008,0.7326,0.5448,1.0129,0.0043,-0.0000,2.423,4.372,-5.000,2.231,3.633,-4.998,0.7575,0.5214,1.0087,0.0093,0.0024
611,-0.0633,7.420,4.368,-5.000,7.273,3.700,-5.009,0.6786,0.6091,1.0075,0.0034,-0.0053,2.417,4.394,-5.000,2.245,3.708,-5.000,0.7028,0.5795,1.0061,0.0075,-0.0027
612,-0.0483,7.455,4.568,-5.000,7.289,3.764,-5.010,0.8086,0.4812,1.0152,0.0028,0.0077,2.452,4.582,-5.000,2.256,3.771,-5.000,0.8210,0.4682,1.0158,0.0059,0.0097
613,-0.0333,7.439,4.528,-5.000,7.308,3.840,-5.009,0.6922,0.5935,1.0113,0.0024,-0.0039,2.432,4.553,-5.000,2.269,3.845,-5.000,0.7163,0.5649,1.0142,0.0046,-0.0016
614,-0.0183,7.458,4.670,-5.000,7.325,3.910,-5.007,0.7615,0.5192,1.0140,0.0024,0.0027,2.450,4.685,-5.000,2.280,3.914,-4.998,0.7755,0.5076,1.0181,0.0040,0.0039
615,-0.0033,7.453,4.688,-5.000,7.341,3.985,-5.005,0.7041,0.5792,1.0113,0.0027,-0.0027,2.453,4.757,-5.000,2.292,3.983,-4.996,0.7731,0.5099,1.0216,0.0039,0.0035
616,0.0117,7.467,4.832,-5.000,7.353,4.054,-5.004,0.7742,0.5086,1.0151,0.0032,0.0038,2.444,4.775,-5.000,2.305,4.057,-4.996,0.7163,0.5659,1.0199,0.0040,-0.0017
617,0.0267,7.469,4.914,-5.000,7.364,4.123,-5.004,0.7831,0.5015,1.0197,0.0042,0.0046,2.467,4.959,-5.000,2.316,4.120,-4.996,0.8277,0.4629,1.0300,0.0043,0.0101
618,0.0417,7.470,4.996,-5.000,7.373,4.191,-5.004,0.7916,0.4949,1.0250,0.0052,0.0053,2.449,4.924,-5.000,2.330,4.194,-4.998,0.7200,0.5628,1.0284,0.0051,-0.0016
619,0.0567,7.462,5.006,-5.000,7.382,4.265,-5.005,0.7275,0.5530,1.0242,0.0065,-0.0008,2.460,5.067,-5.000,2.343,4.261,-5.001,0.7883,0.4979,1.0331,0.0058,0.0047
620,0.0717,7.465,5.133,-5.000,7.388,4.335,-5.006,0.7802,0.5040,1.0283,0.0077,0.0040,2.460,5.145,-5.000,2.356,4.328,-5.004,0.7927,0.4945,1.0382,0.0066,0.0050
621,0.0867,7.462,5.201,-5.000,7.394,4.405,-5.007,0.7747,0.5087,1.0317,0.0086,0.0034,2.452,5.158,-5.000,2.370,4.401,-5.008,0.7339,0.5474,1.0376,0.0076,-0.0006
622,0.1017,7.452,5.206,-5.000,7.400,4.482,-5.009,0.7059,0.5794,1.0287,0.0091,-0.0030,2.450,5.232,-5.000,2.382,4.475,-5.012,0.7329,0.5484,1.0370,0.0087,-0.0006
623,0.1167,7.448,5.278,-5.000,7.404,4.559,-5.011,0.7031,0.5822,1.0255,0.0093,-0.0032,2.451,5.368,-5.000,2.393,4.543,-5.014,0.7936,0.4937,1.0420,0.0098,0.0050
624,0.1317,7.448,5.471,-5.000,7.407,4.624,-5.012,0.8206,0.4709,1.0342,0.0092,0.0087,2.448,5.487,-5.000,2.401,4.605,-5.014,0.8385,0.4534,1.0528,0.0107,0.0108
625,0.1467,7.435,5.427,-5.000,7.409,4.701,-5.012,0.7054,0.5805,1.0311,0.0089,-0.0031,2.436,5.451,-5.000,2.409,4.680,-5.014,0.7338,0.5495,1.0519,0.0117,-0.0009
626,0.1617,7.429,5.557,-5.000,7.410,4.772,-5.013,0.7599,0.5214,1.0330,0.0085,0.0020,2.430,5.510,-5.000,2.416,4.756,-5.014,0.7189,0.5669,1.0496,0.0125,-0.0023
627,0.1767,7.419,5.550,-5.000,7.411,4.852,-5.012,0.6802,0.6098,1.0273,0.0080,-0.0058,2.422,5.636,-5.000,2.421,4.827,-5.013,0.7695,0.5139,1.0520,0.0127,0.0024
628,0.1917,7.409,5.683,-5.000,7.411,4.925,-5.011,0.7374,0.5414,1.0273,0.0073,0.0000,2.413,5.642,-5.000,2.424,4.905,-5.012,0.7033,0.5851,1.0482,0.0122,-0.0038
629,0.2067,7.399,5.698,-5.000,7.411,5.005,-5.010,0.6784,0.6112,1.0215,0.0062,-0.0058,2.401,5.780,-5.000,2.425,4.976,-5.012,0.7654,0.5175,1.0502,0.0110,0.0020
630,0.2217,7.384,5.905,-5.000,7.410,5.071,-5.009,0.8106,0.4800,1.0289,0.0053,0.0074,2.386,5.909,-5.000,2.425,5.043,-5.013,0.8193,0.4732,1.0578,0.0096,0.0076
631,0.2367,7.371,5.938,-5.000,7.408,5.141,-5.008,0.7727,0.5109,1.0321,0.0043,0.0032,2.379,5.855,-5.000,2.423,5.121,-5.015,0.6982,0.5922,1.0533,0.0077,-0.0045
632,0.2517,7.359,5.971,-5.000,7.406,5.215,-5.007,0.7337,0.5469,1.0317,0.0032,-0.0004,2.361,5.989,-5.000,2.420,5.194,-5.016,0.7562,0.5263,1.0544,0.0062,0.0011
633,0.2667,7.339,6.112,-5.000,7.403,5.283,-5.006,0.8006,0.4886,1.0377,0.0026,0.0059,2.353,5.979,-5.000,2.415,5.274,-5.017,0.6757,0.6180,1.0475,0.0049,-0.0069
634,0.2817,7.329,6.116,-5.000,7.400,5.357,-5.004,0.7348,0.5466,1.0372,0.0023,-0.0005,2.332,6.106,-5.000,2.410,5.349,-5.018,0.7268,0.5576,1.0460,0.0039,-0.0014
635,0.2967,7.305,6.248,-5.000,7.395,5.426,-5.002,0.7931,0.4948,1.0422,0.0023,0.0050,2.321,6.128,-5.000,2.403,5.430,-5.018,0.6766,0.6160,1.0395,0.0033,-0.0066
636,0.3117,7.294,6.254,-5.000,7.389,5.500,-5.000,0.7297,0.5534,1.0411,0.0026,-0.0010,2.293,6.279,-5.000,2.396,5.502,-5.018,0.7537,0.5280,1.0406,0.0032,0.0012
637,0.3267,7.260,6.434,-5.000,7.383,5.563,-4.999,0.8359,0.4568,1.0516,0.0032,0.0104,2.270,6.373,-5.000,2.387,5.572,-5.017,0.7753,0.5095,1.0438,0.0036,0.0031
638,0.3417,7.254,6.403,-5.000,7.374,5.637,-4.997,0.7380,0.5448,1.0510,0.0044,-0.0005,2.245,6.464,-5.000,2.378,5.640,-5.017,0.7953,0.4932,1.0488,0.0046,0.0050
639,0.3567,7.220,6.546,-5.000,7.366,5.704,-4.995,0.8082,0.4831,1.0572,0.0056,0.0062,2.231,6.485,-5.000,2.367,5.713,-5.017,0.7477,0.5336,1.0492,0.0061,0.0004
640,0.3717,7.207,6.560,-5.000,7.355,5.776,-4.993,0.7536,0.5288,1.0580,0.0070,0.0007,2.197,6.614,-5.000,2.357,5.780,-5.018,0.8050,0.4854,1.0551,0.0080,0.0059
641,0.3867,7.173,6.681,-5.000,7.344,5.844,-4.991,0.8034,0.4869,1.0634,0.0084,0.0055,2.174,6.677,-5.000,2.346,5.848,-5.019,0.7994,0.4898,1.0602,0.0097,0.0051
642,0.4017,7.140,6.784,-5.000,7.332,5.907,-4.989,0.8367,0.4576,1.0730,0.0095,0.0096,2.152,6.735,-5.000,2.336,5.917,-5.020,0.7883,0.4990,1.0641,0.0113,0.0039
643,0.4167,7.144,6.720,-5.000,7.318,5.983,-4.988,0.7079,0.5826,1.0692,0.0104,-0.0039,2.129,6.792,-5.000,2.326,5.988,-5.020,0.7765,0.5088,1.0667,0.0128,0.0026
644,0.4317,7.106,6.836,-5.000,7.303,6.055,-4.987,0.7532,0.5295,1.0696,0.0108,0.0004,2.123,6.786,-5.000,2.314,6.065,-5.019,0.7015,0.5889,1.0624,0.0141,-0.0043
645,0.4467,7.099,6.828,-5.000,7.287,6.135,-4.986,0.6757,0.6184,1.0621,0.0107,-0.0074,2.079,6.916,-5.000,2.301,6.137,-5.016,0.7617,0.5211,1.0637,0.0150,0.0013
646,0.4617,7.056,6.953,-5.000,7.271,6.208,-4.986,0.7306,0.5548,1.0607,0.0100,-0.0015,2.070,6.921,-5.000,2.286,6.214,-5.014,0.6979,0.5926,1.0590,0.0156,-0.0046
647,0.4767,7.043,6.969,-5.000,7.252,6.287,-4.986,0.6767,0.6173,1.0537,0.0087,-0.0070,2.020,7.055,-5.000,2.270,6.286,-5.013,0.7631,0.5195,1.0606,0.0158,0.0015
648,0.4917,6.991,7.107,-5.000,7.235,6.359,-4.988,0.7464,0.5350,1.0538,0.0073,0.0002,2.011,7.060,-5.000,2.252,6.362,-5.012,0.6993,0.5906,1.0562,0.0156,-0.0044
649,0.5067,6.955,7.184,-5.000,7.216,6.429,-4.990,0.7568,0.5259,1.0549,0.0059,0.0011,1.957,7.194,-5.000,2.235,6.433,-5.011,0.7664,0.5167,1.0581,0.0150,0.0019
650,0.5217,6.941,7.201,-5.000,7.195,6.504,-4.993,0.7058,0.5832,1.0513,0.0046,-0.0036,1.925,7.258,-5.000,2.216,6.503,-5.011,0.7637,0.5192,1.0597,0.0141,0.0016
651,0.5367,6.881,7.338,-5.000,7.175,6.572,-4.995,0.7775,0.5082,1.0544,0.0036,0.0031,1.889,7.330,-5.000,2.196,6.573,-5.011,0.7696,0.5143,1.0618,0.0130,0.0021
652,0.5517,6.845,7.405,-5.000,7.152,6.639,-4.996,0.7801,0.5063,1.0576,0.0029,0.0032,1.878,7.339,-5.000,2.172,6.647,-5.011,0.7107,0.5779,1.0585,0.0116,-0.0033
653,0.5667,6.809,7.469,-5.000,7.128,6.706,-4.996,0.7796,0.5070,1.0607,0.0025,0.0031,1.813,7.471,-5.000,2.149,6.714,-5.011,0.7805,0.5054,1.0616,0.0102,0.0032
